time,time_diff,temp,tod,season,pressure,humidity,dew_pt,clouds,wind_speed,wind_deg,4020824211773201175,4025185137773201155,4067173146773201181,4091235214773201212,4015213417077320185,4010224513677320196,403037224773201139,406908213773201128,40024920777320136,40217218126773201172,405322121277320127,402272285877320170,401400620977320137,409061132773201254,4016624233773201214,40245178127773201199
1647691200,90000,0.7742938872996917,0.5217391304347826,0.989010989010989,0.9786614936954413,0.96,0.995427254956716,0.93,0.2733118971061093,0.4888888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647694800,93600,0.8047879578970757,0.5652173913043478,0.989010989010989,0.9786614936954413,0.92,0.9972423903937447,1.0,0.3236870310825295,0.4638888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647698400,97200,0.8625267309134335,0.6086956521739131,0.989010989010989,0.9776915615906887,0.81,0.9987782742250767,0.98,0.5584137191854234,0.5,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647702000,100800,0.861776876718416,0.6521739130434783,0.989010989010989,0.9776915615906887,0.81,0.9983244903658195,0.95,0.5862808145766345,0.5555555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647705600,104400,0.9322631710500736,0.6956521739130435,0.989010989010989,0.9757516973811833,0.66,0.9969980452387601,0.89,0.8167202572347267,0.5888888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647709200,108000,0.9712555891909908,0.7391304347826086,0.989010989010989,0.9747817652764307,0.55,0.9926696453504606,0.84,0.8821007502679529,0.6,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647712800,111600,0.98100369372622,0.782608695652174,0.989010989010989,0.9747817652764307,0.51,0.9899818486456297,0.77,0.8960342979635584,0.65,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647716400,115200,0.9590079706723693,0.8260869565217391,0.989010989010989,0.9747817652764307,0.48,0.9842571907288468,0.1,0.9410503751339764,0.675,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647720000,118800,0.9270141916849501,0.8695652173913043,0.989010989010989,0.9757516973811833,0.47,0.9784278134599274,0.05,0.9689174705251875,0.6861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647723600,122400,0.8837725997722665,0.9130434782608695,0.989010989010989,0.9757516973811833,0.5,0.9760192683607931,0.03,0.877813504823151,0.6694444444444444,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647727200,126000,0.831282806121032,0.9565217391304348,0.989010989010989,0.9776915615906887,0.57,0.975984361910081,0.03,0.810289389067524,0.7333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647730800,129600,0.7517982614491627,1.0,0.989010989010989,0.9786614936954413,0.59,0.9674322814856184,0.03,0.8263665594855305,0.7333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647734400,133200,0.7083067181381398,0.0,1.0,0.979631425800194,0.59,0.9618123429209718,0.02,0.8135048231511254,0.7277777777777777,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647738000,136800,0.6793123559307913,0.043478260869565216,1.0,0.9806013579049466,0.64,0.9620566880759565,0.03,0.8135048231511254,0.7305555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647741600,140400,0.6508178965201211,0.08695652173913043,1.0,0.9815712900096993,0.66,0.9596830494275341,0.07,0.832797427652733,0.725,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647745200,144000,0.6320715416446803,0.13043478260869565,1.0,0.9825412221144519,0.67,0.9577981010890811,0.14,0.7942122186495177,0.7305555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647748800,147600,0.6325714444413587,0.17391304347826086,1.0,0.9825412221144519,0.65,0.9563669366098855,0.29,0.8156484458735263,0.7416666666666667,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647752400,151200,0.6248229510928431,0.21739130434782608,1.0,0.9825412221144519,0.69,0.958077352694778,0.41,0.7009646302250804,0.7472222222222222,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647756000,154800,0.6178243119393452,0.2608695652173913,1.0,0.9825412221144519,0.69,0.957693381736945,0.51,0.6913183279742765,0.7611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647759600,158400,0.6263226594828784,0.30434782608695654,1.0,0.9825412221144519,0.66,0.956157497905613,0.99,0.7384780278670954,0.7583333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647763200,162000,0.6260727080845392,0.34782608695652173,1.0,0.9825412221144519,0.62,0.9536442334543422,1.0,0.8681672025723473,0.7777777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647766800,165600,0.6260727080845392,0.391304347826087,1.0,0.9825412221144519,0.65,0.9554244624406589,1.0,0.6870310825294749,0.7777777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647770400,169200,0.6213236315160942,0.43478260869565216,1.0,0.9825412221144519,0.67,0.9567509075677184,0.99,0.7213290460878886,0.7833333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647604800,0,0.5448385036242953,0.5217391304347826,0.978021978021978,0.9873908826382153,1.0,0.9675020943870427,0.4,0.16184351554126475,0.7027777777777777,36.28,35.71,36.05,36.16,36.05,34.81,35.6,36.5,36.39,36.5,35.71,36.05,36.16,36.05,35.71,36.05
1647608400,3600,0.589329852528675,0.5652173913043478,0.978021978021978,0.9873908826382153,0.95,0.9711323652611001,0.32,0.19506966773847803,0.6972222222222222,46.96,45.5,46.4,45.16,45.05,44.04,47.3,48.2,43.81,46.4,43.14,45.61,47.19,47.41,46.85,46.51
1647612000,7200,0.6623156608437248,0.6086956521739131,0.978021978021978,0.9873908826382153,0.86,0.9761938006143536,0.24,0.20471596998928188,0.5861111111111111,54.61,53.6,53.04,50.11,53.26,56.3,57.54,56.3,54.05,53.6,52.81,50.67,55.74,55.96,54.72,50.67
1647615600,10800,0.7482989418724137,0.6521739130434783,0.978021978021978,0.9864209505334627,0.76,0.9816043004747276,0.27,0.2979635584137192,0.525,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647619200,14400,0.8392812508678869,0.6956521739130435,0.978021978021978,0.98545101842871,0.64,0.9849204132923765,0.39,0.3740621650589496,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647622800,18000,0.9332629766434305,0.7391304347826086,0.978021978021978,0.9844810863239574,0.54,0.9872591454900864,0.51,0.405144694533762,0.4722222222222222,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647626400,21600,0.9480101091454439,0.782608695652174,0.978021978021978,0.9835111542192047,0.54,0.9884110583635857,0.59,0.4833869239013933,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647630000,25200,0.9320132196517343,0.8260869565217391,0.978021978021978,0.9835111542192047,0.6,0.9919715163362189,1.0,0.5809217577706324,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647633600,28800,0.9017691004526898,0.8695652173913043,0.978021978021978,0.9835111542192047,0.67,0.9939960904775201,1.0,0.5584137191854234,0.5416666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647637200,32400,0.8852723081623018,0.9130434782608695,0.978021978021978,0.9825412221144519,0.71,0.9947989388438984,1.0,0.49196141479099675,0.5111111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647640800,36000,0.874774349432055,0.9565217391304348,0.978021978021978,0.9815712900096993,0.73,0.9949385646467466,1.0,0.46730975348338694,0.4527777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647644400,39600,0.8412808620546006,1.0,0.978021978021978,0.9815712900096993,0.79,0.9943451549846412,1.0,0.4180064308681672,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647648000,43200,0.7992890271336129,0.0,0.989010989010989,0.9815712900096993,0.85,0.9926696453504606,1.0,0.3397642015005359,0.5,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647651600,46800,0.7835420890382426,0.043478260869565216,0.989010989010989,0.9825412221144519,0.89,0.9925300195476122,1.0,0.33226152197213293,0.5611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647655200,50400,0.7885411170050268,0.08695652173913043,0.989010989010989,0.9815712900096993,0.87,0.9922158614912036,1.0,0.42336548767416937,0.5472222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647658800,54000,0.7740439359013526,0.13043478260869565,0.989010989010989,0.9815712900096993,0.88,0.9909941357162803,1.0,0.36977491961414793,0.5305555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647662400,57600,0.7930402421751327,0.17391304347826086,0.989010989010989,0.9806013579049466,0.85,0.9918667969840825,1.0,0.36012861736334406,0.5222222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647666000,61200,0.7845418946315994,0.21739130434782608,0.989010989010989,0.9806013579049466,0.88,0.9921460485897794,1.0,0.3204715969989282,0.5083333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647669600,64800,0.7785430610714584,0.2608695652173913,0.989010989010989,0.9806013579049466,0.89,0.992006422786931,0.98,0.3054662379421222,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647673200,68400,0.7457994278890216,0.30434782608695654,0.989010989010989,0.979631425800194,0.95,0.9907497905612956,0.62,0.2090032154340836,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647676800,72000,0.7452995250923432,0.34782608695652173,0.989010989010989,0.979631425800194,0.95,0.9906450712091595,0.61,0.2015005359056806,0.48333333333333334,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647680400,75600,0.7595467547976783,0.391304347826087,0.989010989010989,0.9786614936954413,0.94,0.992425300195476,0.71,0.20793140407288316,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647684000,79200,0.7650456855611409,0.43478260869565216,0.989010989010989,0.9786614936954413,0.95,0.9935772130689751,0.78,0.18435155412647375,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647687600,82800,0.7515483100508235,0.4782608695652174,0.989010989010989,0.9786614936954413,0.96,0.992425300195476,0.76,0.20793140407288316,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647691200,86400,0.7715444219179604,0.5217391304347826,0.989010989010989,0.9786614936954413,0.95,0.9947989388438984,0.75,0.20042872454448019,0.48055555555555557,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647694800,90000,0.8110367428555559,0.5652173913043478,0.989010989010989,0.9786614936954413,0.9,0.9971725774923206,0.67,0.33011789924973206,0.5027777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647698400,93600,0.8642763907018081,0.6086956521739131,0.989010989010989,0.9776915615906887,0.8,0.9982895839151075,0.76,0.5766345123258306,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647702000,97200,0.8852723081623018,0.6521739130434783,0.989010989010989,0.9776915615906887,0.75,0.9974518290980172,0.78,0.692390139335477,0.5694444444444444,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647705600,100800,0.9395117616019109,0.6956521739130435,0.989010989010989,0.976721629485936,0.62,0.9949036581960345,0.84,0.7877813504823151,0.575,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647709200,104400,0.9552586996972812,0.7391304347826086,0.989010989010989,0.9757516973811833,0.59,0.9941706227310807,0.87,0.8660235798499464,0.6055555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647712800,108000,0.9805037909295415,0.782608695652174,0.989010989010989,0.9747817652764307,0.49,0.98781764870148,0.81,0.8767416934619506,0.6444444444444445,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647716400,111600,0.9555086510956203,0.8260869565217391,0.989010989010989,0.9757516973811833,0.45,0.9797891650376989,0.22,0.9603429796355842,0.6833333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647720000,115200,0.9242647263032189,0.8695652173913043,0.989010989010989,0.9757516973811833,0.45,0.9759494554593687,0.11,0.9239013933547695,0.6805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647723600,118800,0.9030188574443859,0.9130434782608695,0.989010989010989,0.9757516973811833,0.47,0.9762287070650656,0.07,0.7995712754555199,0.6666666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647727200,122400,0.820534895992446,0.9565217391304348,0.989010989010989,0.9776915615906887,0.59,0.9762287070650656,0.06,0.8263665594855305,0.7777777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647730800,126000,0.7552975810259117,1.0,0.989010989010989,0.979631425800194,0.58,0.9672926556827701,0.05,0.7942122186495177,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647734400,129600,0.7118060377148888,0.0,1.0,0.9806013579049466,0.6,0.9628595364423344,0.04,0.767416934619507,0.7388888888888889,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647738000,133200,0.6855611408892716,0.043478260869565216,1.0,0.9815712900096993,0.65,0.963802010611561,0.03,0.7556270096463023,0.7361111111111112,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647741600,136800,0.6680645430055268,0.08695652173913043,1.0,0.9815712900096993,0.67,0.9626500977380619,0.3,0.7963558413719185,0.7277777777777777,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647745200,140400,0.6453189657566585,0.13043478260869565,1.0,0.9825412221144519,0.69,0.9612189332588662,0.37,0.7073954983922829,0.725,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647748800,144000,0.6358208126197684,0.17391304347826086,1.0,0.9825412221144519,0.71,0.9611142139067298,0.45,0.6527331189710611,0.7305555555555555,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647752400,147600,0.6233232427028078,0.21739130434782608,1.0,0.9825412221144519,0.72,0.960381178441776,0.47,0.6623794212218649,0.75,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647756000,151200,0.6173244091426667,0.2608695652173913,1.0,0.9825412221144519,0.71,0.9587754817090198,0.56,0.714898177920686,0.7722222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647759600,154800,0.6143249923625962,0.30434782608695654,1.0,0.9835111542192047,0.69,0.9566810946662943,1.0,0.7588424437299035,0.775,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647763200,158400,0.6188241175327021,0.34782608695652173,1.0,0.9835111542192047,0.67,0.9559480592013404,1.0,0.6516613076098606,0.7611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647766800,162000,0.6100758185908296,0.391304347826087,1.0,0.9835111542192047,0.69,0.956227310807037,1.0,0.6216505894962486,0.7805555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647770400,165600,0.602327325242314,0.43478260869565216,1.0,0.9844810863239574,0.74,0.958845294610444,1.0,0.62486602357985,0.7861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647774000,169200,0.5955786374871553,0.4782608695652174,1.0,0.9844810863239574,0.77,0.9597877687796703,1.0,0.677384780278671,0.8,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647608400,0,0.5883300469353182,0.5652173913043478,0.978021978021978,0.9873908826382153,1.0,0.9735758168109467,0.0,0.19506966773847803,0.6972222222222222,46.96,45.5,46.4,45.16,45.05,44.04,47.3,48.2,43.81,46.4,43.14,45.61,47.19,47.41,46.85,46.51
1647612000,3600,0.6383203266031606,0.6086956521739131,0.978021978021978,0.9873908826382153,0.93,0.9768570231778833,0.0,0.20471596998928188,0.5861111111111111,54.61,53.6,53.04,50.11,53.26,56.3,57.54,56.3,54.05,53.6,52.81,50.67,55.74,55.96,54.72,50.67
1647615600,7200,0.7065570583497653,0.6521739130434783,0.978021978021978,0.9873908826382153,0.84,0.9810457972633343,0.08,0.2979635584137192,0.525,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647619200,10800,0.7830421862415642,0.6956521739130435,0.978021978021978,0.9864209505334627,0.73,0.9842222842781345,0.23,0.3740621650589496,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647622800,14400,0.8642763907018081,0.7391304347826086,0.978021978021978,0.98545101842871,0.63,0.9873987712929349,0.41,0.405144694533762,0.4722222222222222,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647626400,18000,0.9480101091454439,0.782608695652174,0.978021978021978,0.9835111542192047,0.54,0.9884110583635857,0.59,0.4833869239013933,0.49166666666666664,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647630000,21600,0.9320132196517343,0.8260869565217391,0.978021978021978,0.9835111542192047,0.6,0.9919715163362189,1.0,0.5809217577706324,0.5333333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647633600,25200,0.9017691004526898,0.8695652173913043,0.978021978021978,0.9835111542192047,0.67,0.9939960904775201,1.0,0.5584137191854234,0.5416666666666666,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647637200,28800,0.8852723081623018,0.9130434782608695,0.978021978021978,0.9825412221144519,0.71,0.9947989388438984,1.0,0.49196141479099675,0.5111111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647640800,32400,0.874774349432055,0.9565217391304348,0.978021978021978,0.9815712900096993,0.73,0.9949385646467466,1.0,0.46730975348338694,0.4527777777777778,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647644400,36000,0.8412808620546006,1.0,0.978021978021978,0.9815712900096993,0.79,0.9943451549846412,1.0,0.4180064308681672,0.46111111111111114,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647648000,39600,0.7992890271336129,0.0,0.989010989010989,0.9815712900096993,0.85,0.9926696453504606,1.0,0.3397642015005359,0.5,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647651600,43200,0.7835420890382426,0.043478260869565216,0.989010989010989,0.9825412221144519,0.89,0.9925300195476122,1.0,0.33226152197213293,0.5611111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647655200,46800,0.7885411170050268,0.08695652173913043,0.989010989010989,0.9815712900096993,0.87,0.9922158614912036,1.0,0.42336548767416937,0.5472222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647658800,50400,0.7740439359013526,0.13043478260869565,0.989010989010989,0.9815712900096993,0.88,0.9909941357162803,1.0,0.36977491961414793,0.5305555555555556,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647662400,54000,0.7930402421751327,0.17391304347826086,0.989010989010989,0.9806013579049466,0.85,0.9918667969840825,1.0,0.36012861736334406,0.5222222222222223,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647666000,57600,0.7845418946315994,0.21739130434782608,0.989010989010989,0.9806013579049466,0.88,0.9921460485897794,1.0,0.3204715969989282,0.5083333333333333,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
1647669600,61200,0.7785430610714584,0.2608695652173913,0.989010989010989,0.9806013579049466,0.89,0.992006422786931,0.98,0.3054662379421222,0.4861111111111111,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0,-159.0
