time, 409061132773201254, 4010224513677320196, 4025185137773201155, 4067173146773201181, 4020824211773201175, 4015213417077320185, 40217218126773201172, 405322121277320127, 40245178127773201199
1637168342.4891753, 97.36, 185.0, 185.0, 185.0, 77.9, 79.59, 88.7, 79.25, 75.76
1637168401.7082686, 98.04, 185.0, 185.0, 185.0, 78.13, 79.47, 89.6, 79.7, 76.44
1637168461.6369152, 98.26, 185.0, 185.0, 185.0, 79.93, 80.71, 89.6, 80.38, 76.66
1637168521.5443676, 98.04, 185.0, 185.0, 185.0, 80.71, 81.72, 89.6, 81.5, 77.79
1637168582.171094, 98.6, -196.6, 185.0, 185.0, 80.38, 81.95, 90.5, 82.18, 79.14
1637168641.3728676, 99.5, 185.0, 185.0, 185.0, 80.15, 82.06, 90.5, 82.74, 79.14
1637168701.292354, 98.38, 185.0, 185.0, 185.0, 79.36, 81.95, 89.6, 82.96, 79.59
1637168761.9199207, 98.26, 185.0, 185.0, 185.0, 78.69, 81.72, 88.7, 83.19, 79.14
1637168821.1306846, 97.81, 185.0, 185.0, 185.0, 77.11, 81.84, 88.7, 82.63, 79.02
1637168881.0487247, 98.49, 185.0, 185.0, 185.0, 75.65, 81.5, 89.6, 81.84, 78.24
1637168940.9617558, 98.71, -196.6, 185.0, 185.0, 75.43, 81.95, 89.6, 81.5, 78.46
1637169000.881416, 99.16, 185.0, 185.0, 185.0, 75.99, 82.18, 90.5, 81.84, 78.91
1637169061.506689, 100.17, 185.0, 185.0, 185.0, 77.0, 82.85, 91.4, 82.74, 79.25
1637169121.4183054, 100.63, -196.6, 185.0, 185.0, 75.65, 82.06, 91.4, 83.07, 78.35
1637169180.623483, 100.63, 185.0, 185.0, 185.0, 74.97, 81.16, 89.6, 82.85, 77.68
1637169240.545776, 100.96, 185.0, 185.0, 185.0, 74.75, 82.29, 90.5, 83.07, 79.02
1637169301.1780894, 99.84, 185.0, 185.0, 185.0, 73.85, 81.39, 88.7, 82.18, 77.9
1637169361.0943186, 97.14, 185.0, 185.0, 185.0, 73.63, 80.04, 86.9, 79.93, 77.56
1637169420.3047495, 95.79, 185.0, 185.0, 185.0, 73.51, 79.47, 86.9, 79.02, 77.11
