time, 2843ad924d2001b5, 289329dd4d2001df, 288b18924d200116
1631148911.1955647, 76.21, 76.89, 75.88
1631148912.0418546, 76.21, 76.89, 75.88
1631148912.8883324, 76.1, 76.89, 75.88
1631148913.7347472, 76.21, 76.77, 75.88
1631148914.5810764, 76.21, 76.89, 75.88
1631148915.427603, 76.21, 76.89, 75.99
1631148916.2739525, 76.21, 76.89, 75.99
1631148917.1202636, 76.21, 76.89, 75.88
1631148917.9667537, 76.21, 76.89, 75.88
1631148918.8132436, 76.21, 76.89, 75.88
1631148919.6596258, 76.21, 76.89, 75.88
1631148920.505935, 76.21, 76.89, 75.88
1631148921.3521843, 76.21, 76.89, 75.88
1631148922.198698, 76.21, 76.89, 75.88
1631148923.0451727, 76.1, 76.89, 75.88
1631148923.8918355, 76.1, 76.89, 75.88
1631148924.7382443, 76.21, 76.89, 75.88
1631148925.584594, 76.21, 76.89, 75.88
1631148926.4311366, 76.1, 76.89, 75.88
1631148927.2774146, 76.1, 76.89, 75.88
1631148928.1238832, 76.1, 76.89, 75.88
1631148928.9704087, 76.21, 76.89, 75.88
1631148929.8168073, 76.1, 76.77, 75.88
1631148930.6633213, 75.99, 76.77, 75.88
1631148931.509725, 75.99, 76.89, 75.88
1631148932.3562462, 76.1, 76.77, 75.88
1631148933.2023692, 75.99, 76.77, 75.88
1631148934.0487814, 76.1, 76.89, 75.88
1631148934.8952029, 76.1, 76.77, 75.88
1631148935.7419934, 75.99, 76.77, 75.88
1631148936.5882962, 75.99, 76.77, 75.99
1631148937.4347584, 75.99, 76.77, 75.88
1631148938.2813387, 75.99, 76.89, 75.88
1631148939.127623, 75.99, 76.77, 75.88
1631148939.9741776, 76.1, 76.89, 75.88
1631148940.82063, 76.1, 76.77, 75.88
1631148941.6670485, 76.1, 76.77, 75.88
1631148942.5133917, 76.1, 76.77, 75.88
1631148943.359885, 75.99, 76.89, 75.88
1631148944.2063904, 75.99, 76.77, 75.88
1631148945.0527344, 76.1, 76.77, 75.88
1631148945.8991117, 76.1, 76.89, 75.88
1631148946.745439, 75.99, 76.77, 75.88
1631148947.592141, 75.99, 76.77, 75.88
1631148948.4385726, 76.1, 76.77, 75.88
1631148949.2848513, 76.1, 76.77, 75.88
1631148950.1313434, 76.1, 76.77, 75.88
1631148950.9778643, 76.1, 76.77, 75.88
1631148951.8241117, 76.1, 76.77, 75.88
1631148952.6707146, 75.99, 76.77, 75.88
1631148953.5171852, 75.99, 76.77, 75.88
1631148954.3635626, 75.99, 76.77, 75.88
1631148955.2100098, 76.1, 76.77, 75.88
1631148956.0563962, 75.99, 76.77, 75.88
1631148956.902739, 76.1, 76.77, 75.88
1631148957.749108, 76.1, 76.77, 75.88
1631148958.5954392, 76.1, 76.77, 75.88
1631148959.4418721, 75.99, 76.77, 75.88
1631148960.2882605, 76.1, 76.77, 75.88
1631148961.1349192, 76.1, 76.89, 75.88
1631148961.9814742, 76.1, 76.77, 75.88
1631148962.8278203, 76.1, 76.77, 75.88
1631148963.6742675, 75.99, 76.77, 75.88
1631148964.5207267, 75.99, 76.77, 75.88
1631148965.3676336, 76.1, 76.77, 75.88
1631148966.213676, 75.99, 76.77, 75.88
1631148967.0599616, 76.1, 76.77, 75.88
1631148967.906437, 76.1, 76.77, 75.88
1631148968.7529118, 75.99, 76.77, 75.88
1631148969.5992796, 75.99, 76.77, 75.88
1631148970.4457893, 76.1, 76.77, 75.88
1631148971.2923353, 76.1, 76.77, 75.88
1631148972.138402, 75.99, 76.77, 75.88
1631148972.9847474, 76.1, 76.77, 75.88
1631148973.8312025, 76.1, 76.77, 75.88
1631148974.6777768, 75.99, 76.77, 75.88
1631148975.524192, 75.99, 76.77, 75.88
1631148976.3707068, 75.99, 76.77, 75.88
1631148977.217047, 76.1, 76.77, 75.88
1631148978.0634084, 76.1, 76.77, 75.88
1631148978.9098792, 75.99, 76.77, 75.88
1631148979.7563405, 75.99, 76.77, 75.88
1631148980.6027386, 75.99, 76.77, 75.88
1631148981.4491544, 75.99, 76.77, 75.88
1631148982.2956166, 76.1, 76.77, 75.88
1631148983.141802, 76.1, 76.77, 75.88
1631148983.9882326, 75.99, 76.77, 75.88
1631148984.8343914, 75.99, 76.77, 75.88
1631148985.6809027, 75.99, 76.77, 75.88
1631148986.527203, 75.99, 76.77, 75.88
1631148987.3739245, 76.1, 76.77, 75.88
1631148988.2203784, 75.99, 76.77, 75.88
1631148989.0667017, 75.99, 76.77, 75.88
1631148989.913166, 76.1, 76.77, 75.88
1631148990.759727, 76.1, 76.77, 75.88
1631148991.606051, 75.99, 76.89, 75.88
1631148992.4526117, 75.99, 76.77, 75.88
1631148993.2991033, 75.99, 76.77, 75.88
1631148994.1452832, 75.99, 76.77, 75.88
1631148994.9919205, 75.99, 76.77, 75.88
1631148995.8382795, 75.99, 76.77, 75.88
1631148996.6845546, 75.99, 76.77, 75.88
1631148997.5307932, 75.99, 76.77, 75.88
1631148998.3773699, 76.1, 76.89, 75.88
1631148999.223664, 75.99, 76.77, 75.88
1631149000.0703409, 75.99, 76.77, 75.88
1631149000.9168606, 75.99, 76.77, 75.88
1631149001.7633004, 75.88, 76.77, 75.88
1631149002.6097472, 75.99, 76.77, 75.88
1631149003.456193, 75.99, 76.77, 75.88
1631149004.302557, 75.99, 76.77, 75.88
1631149005.1489413, 75.99, 76.77, 75.88
1631149005.9953847, 75.99, 76.77, 75.88
1631149006.8418863, 75.99, 76.77, 75.88
1631149007.6883175, 75.99, 76.77, 75.88
1631149008.534676, 75.99, 76.77, 75.88
1631149009.3809927, 75.99, 76.77, 75.88
1631149010.227231, 75.99, 76.77, 75.88
1631149011.0737684, 75.99, 76.77, 75.88
1631149011.9200914, 75.99, 76.77, 75.88
1631149012.7668207, 75.99, 76.77, 75.88
1631149013.613244, 75.99, 76.77, 75.88
1631149014.4595656, 75.99, 76.77, 75.88
1631149015.3059692, 75.99, 76.77, 75.88
1631149016.1525235, 76.1, 76.77, 75.88
1631149016.9987707, 75.99, 76.77, 75.88
1631149017.845316, 76.1, 76.77, 75.88
1631149018.6917067, 75.99, 76.77, 75.88
1631149019.538134, 75.99, 76.77, 75.88
1631149020.3845756, 76.1, 76.77, 75.88
1631149021.2311404, 76.1, 76.77, 75.88
1631149022.0773304, 76.1, 76.77, 75.88
1631149022.9234478, 76.1, 76.77, 75.88
1631149023.7700322, 76.1, 76.77, 75.88
1631149024.6163175, 76.1, 76.89, 75.88
1631149025.4630654, 76.1, 76.77, 75.88
1631149026.3094938, 76.1, 76.77, 75.88
1631149027.1558394, 76.1, 76.77, 75.88
1631149028.0022464, 75.99, 76.77, 75.88
1631149028.8484695, 76.1, 76.77, 75.88
1631149029.6948574, 75.99, 76.77, 75.88
1631149030.541205, 76.1, 76.77, 75.88
1631149031.3876839, 76.1, 76.77, 75.88
1631149032.2339363, 76.1, 76.77, 75.88
1631149033.0804002, 76.1, 76.77, 75.88
1631149033.9267132, 76.1, 76.77, 75.88
1631149034.7730281, 76.1, 76.77, 75.88
1631149035.6191614, 76.1, 76.77, 75.88
1631149036.4655619, 76.1, 76.77, 75.88
1631149037.3120465, 76.1, 76.77, 75.88
1631149038.1585462, 76.1, 76.77, 75.88
1631149039.004922, 76.1, 76.77, 75.88
1631149039.8513353, 76.1, 76.77, 75.88
1631149040.6976702, 76.1, 76.77, 75.88
1631149041.544097, 75.99, 76.77, 75.88
1631149042.3905046, 75.99, 76.77, 75.88
1631149043.2368379, 75.99, 76.77, 75.88
1631149044.083106, 75.99, 76.77, 75.88
1631149044.9294355, 75.99, 76.77, 75.88
1631149045.7759764, 75.99, 76.77, 75.88
1631149046.622293, 76.1, 76.77, 75.88
1631149047.468652, 76.1, 76.77, 75.88
1631149048.3147821, 76.1, 76.77, 75.88
1631149049.161231, 76.1, 76.77, 75.88
1631149050.0074887, 76.1, 76.77, 75.88
1631149050.8540964, 76.1, 76.77, 75.88
1631149051.700553, 76.1, 76.77, 75.88
1631149052.546911, 76.1, 76.77, 75.88
1631149053.3932738, 76.1, 76.77, 75.88
1631149054.2395308, 76.1, 76.77, 75.88
1631149055.0858576, 76.1, 76.77, 75.88
1631149055.9321392, 76.1, 76.77, 75.88
1631149056.7786262, 76.1, 76.77, 75.88
1631149057.624916, 76.1, 76.77, 75.88
1631149058.4713273, 76.1, 76.77, 75.88
1631149059.3176847, 76.1, 76.77, 75.88
1631149060.1640666, 76.1, 76.77, 75.88
1631149061.0101469, 76.1, 76.77, 75.88
1631149061.8564878, 76.21, 76.77, 75.88
1631149062.703269, 76.1, 76.77, 75.88
1631149063.54938, 76.1, 76.77, 75.88
1631149064.3958738, 76.1, 76.77, 75.88
1631149065.2421687, 76.1, 76.77, 75.88
1631149066.0887063, 76.1, 76.77, 75.88
1631149066.9349246, 76.21, 76.77, 75.88
1631149067.7814019, 76.21, 76.77, 75.88
1631149068.6276352, 76.21, 76.77, 75.88
1631149069.4741926, 76.21, 76.77, 75.88
1631149070.320513, 76.21, 76.77, 75.88
1631149071.1668947, 76.21, 76.77, 75.88
1631149072.0131605, 76.21, 76.77, 75.88
1631149072.8596234, 76.21, 76.77, 75.88
1631149073.7060425, 76.21, 76.77, 75.88
1631149074.5521464, 76.21, 76.89, 75.88
1631149075.3985922, 76.1, 76.77, 75.88
1631149076.2450323, 76.1, 76.89, 75.88
1631149077.0916607, 76.21, 76.77, 75.88
1631149077.9380462, 76.21, 76.89, 75.88
1631149078.784414, 76.21, 76.77, 75.88
1631149079.6308258, 76.21, 76.89, 75.88
1631149080.4769664, 76.21, 76.77, 75.88
1631149081.3234344, 76.21, 76.77, 75.88
1631149082.1698434, 76.21, 76.89, 75.88
1631149083.0162182, 76.21, 76.77, 75.88
1631149083.8626764, 76.21, 76.89, 75.88
1631149084.7089636, 76.21, 76.89, 75.88
1631149085.555278, 76.21, 76.77, 75.88
1631149086.4017346, 76.21, 76.89, 75.88
1631149087.2478154, 76.21, 76.89, 75.88
1631149088.0942407, 76.21, 76.89, 75.88
1631149088.9406195, 76.21, 76.89, 75.88
1631149089.7872531, 76.21, 76.89, 75.88
1631149090.6336498, 76.21, 76.89, 75.88
1631149091.4801052, 76.21, 76.89, 75.88
1631149092.3265054, 76.21, 76.89, 75.88
1631149093.1728551, 76.21, 76.89, 75.88
1631149094.019291, 76.21, 76.89, 75.88
1631149094.8654728, 76.32, 76.89, 75.88
1631149095.7119875, 76.21, 76.89, 75.88
1631149096.5585117, 76.21, 76.89, 75.88
1631149097.404681, 76.21, 76.89, 75.88
1631149098.2511623, 76.21, 76.89, 75.88
1631149099.0974615, 76.21, 76.89, 75.88
1631149099.9435787, 76.32, 76.89, 75.88
1631149100.7899704, 76.21, 76.89, 75.88
1631149101.6364088, 76.21, 76.89, 75.88
1631149102.483024, 76.21, 76.89, 75.88
1631149103.329176, 76.21, 76.89, 75.88
1631149104.1756873, 76.32, 76.89, 75.88
1631149105.0219429, 76.32, 76.89, 75.88
1631149105.8685596, 76.21, 76.89, 75.88
1631149106.7148826, 76.21, 76.89, 75.88
1631149107.5611978, 76.21, 76.89, 75.88
1631149108.4075274, 76.32, 76.89, 75.88
1631149109.253998, 76.32, 76.89, 75.88
1631149110.1003559, 76.32, 76.89, 75.88
1631149110.9466674, 76.32, 76.89, 75.88
1631149111.7931201, 76.21, 76.89, 75.88
1631149112.6392446, 76.21, 76.89, 75.88
1631149113.4856522, 76.21, 76.89, 75.88
1631149114.3320696, 76.32, 76.89, 75.88
1631149115.1787136, 76.21, 76.89, 75.88
1631149116.025008, 76.21, 76.89, 75.88
1631149116.87142, 76.21, 76.89, 75.88
1631149117.7177384, 76.21, 76.89, 75.88
1631149118.5641975, 76.21, 76.89, 75.88
1631149119.4106293, 76.32, 76.89, 75.76
1631149120.257015, 76.32, 76.89, 75.76
1631149121.103393, 76.21, 76.89, 75.88
1631149121.9497037, 76.21, 76.89, 75.88
1631149122.796055, 76.21, 76.89, 75.88
1631149123.6424313, 76.21, 76.89, 75.88
1631149124.488947, 76.21, 76.89, 75.88
1631149125.3350093, 76.21, 76.89, 75.88
1631149126.1814015, 76.21, 76.89, 75.88
1631149127.02766, 76.21, 76.77, 75.76
1631149127.874249, 76.21, 76.77, 75.88
1631149128.720512, 76.21, 76.89, 75.88
1631149129.5669909, 76.21, 76.89, 75.76
1631149130.4133146, 76.32, 76.89, 75.88
1631149131.2596102, 76.21, 76.89, 75.88
1631149132.1059902, 76.21, 76.89, 75.76
1631149132.9523845, 76.21, 76.89, 75.76
1631149133.7987723, 76.21, 76.89, 75.76
1631149134.645112, 76.21, 76.89, 75.76
1631149135.491539, 76.21, 76.89, 75.76
1631149136.3377707, 76.21, 76.89, 75.76
1631149137.1842792, 76.21, 76.89, 75.76
1631149138.0304031, 76.32, 76.89, 75.76
1631149138.87671, 76.21, 76.89, 75.76
1631149139.723118, 76.21, 76.89, 75.76
1631149140.569782, 76.21, 76.89, 75.76
1631149141.41615, 76.32, 76.89, 75.76
1631149142.2625005, 76.32, 76.89, 75.76
1631149143.108821, 76.32, 76.89, 75.76
1631149143.9553022, 76.32, 76.77, 75.76
1631149144.8015227, 76.32, 76.89, 75.76
1631149145.6479568, 76.32, 76.89, 75.76
1631149146.4945538, 76.21, 76.89, 75.76
1631149147.3408954, 76.21, 76.89, 75.88
1631149148.1871579, 76.21, 76.89, 75.76
1631149149.033668, 76.21, 76.89, 75.76
1631149149.8800483, 76.32, 76.89, 75.76
1631149150.7261186, 76.32, 76.77, 75.76
1631149151.572602, 76.21, 76.89, 75.76
1631149152.4189239, 76.21, 76.89, 75.76
1631149153.2657256, 76.21, 76.89, 75.76
1631149154.112212, 76.21, 76.77, 75.76
1631149154.9584503, 76.21, 76.89, 75.76
1631149155.8048012, 76.32, 76.77, 75.76
1631149156.6512187, 76.32, 76.77, 75.76
1631149157.4975793, 76.32, 76.89, 75.88
1631149158.3439722, 76.21, 76.77, 75.76
1631149159.1910381, 76.21, 76.89, 75.76
1631149160.0367591, 76.21, 76.77, 75.76
1631149160.883085, 76.21, 76.77, 75.76
1631149161.7295523, 76.21, 76.89, 75.76
1631149162.5759647, 76.32, 76.89, 75.76
1631149163.422252, 76.21, 76.89, 75.76
1631149164.2684848, 76.21, 76.89, 75.76
1631149165.1149318, 76.32, 76.89, 75.76
1631149165.9614623, 76.21, 76.89, 75.76
1631149166.8080673, 76.21, 76.89, 75.76
1631149167.6544828, 76.21, 76.89, 75.76
1631149168.500791, 76.32, 76.89, 75.76
1631149169.3473268, 76.21, 76.89, 75.76
1631149170.19372, 76.21, 76.89, 75.76
1631149171.0401633, 76.21, 76.89, 75.76
1631149171.8863869, 76.32, 76.89, 75.76
1631149172.7327344, 76.21, 76.77, 75.76
1631149173.5791323, 76.32, 76.77, 75.76
1631149174.4256327, 76.21, 76.77, 75.76
1631149175.271875, 76.21, 76.77, 75.76
1631149176.1180904, 76.21, 76.77, 75.76
1631149176.9645092, 76.21, 76.77, 75.76
1631149177.8109865, 76.21, 76.77, 75.76
1631149178.6572897, 76.21, 76.77, 75.76
1631149179.5037816, 76.32, 76.77, 75.76
1631149180.3502932, 76.21, 76.77, 75.76
1631149181.1967046, 76.32, 76.77, 75.76
1631149182.0430317, 76.21, 76.77, 75.76
1631149182.889312, 76.21, 76.77, 75.76
1631149183.735809, 76.21, 76.77, 75.76
1631149184.5822413, 76.21, 76.77, 75.76
1631149185.4285023, 76.21, 76.77, 75.76
1631149186.274935, 76.21, 76.77, 75.76
1631149187.1213822, 76.21, 76.77, 75.76
1631149187.9675522, 76.21, 76.77, 75.76
1631149188.8139877, 76.21, 76.77, 75.76
1631149189.6601365, 76.21, 76.77, 75.76
1631149190.506499, 76.21, 76.77, 75.76
1631149191.352914, 76.21, 76.77, 75.76
1631149192.1995692, 76.1, 76.77, 75.76
1631149193.0459523, 76.21, 76.77, 75.76
1631149193.8923469, 76.21, 76.77, 75.76
1631149194.738764, 76.21, 76.77, 75.76
1631149195.5850961, 76.21, 76.77, 75.76
1631149196.431318, 76.21, 76.77, 75.76
1631149197.277845, 76.21, 76.77, 75.76
1631149198.1241653, 76.21, 76.77, 75.76
1631149198.9705508, 76.21, 76.77, 75.76
1631149199.8168135, 76.21, 76.77, 75.76
1631149200.663221, 76.21, 76.77, 75.76
1631149201.509488, 76.21, 76.77, 75.76
1631149202.3557181, 76.21, 76.77, 75.76
1631149203.2020214, 76.1, 76.77, 75.76
1631149204.0483828, 76.21, 76.77, 75.76
1631149204.8950489, 76.1, 76.77, 75.76
1631149205.7414234, 76.1, 76.77, 75.76
1631149206.5878184, 76.1, 76.77, 75.76
1631149207.4342132, 76.1, 76.77, 75.65
1631149208.2805843, 76.21, 76.77, 75.76
1631149209.1270685, 76.1, 76.77, 75.76
1631149209.9734747, 76.1, 76.77, 75.76
1631149210.8198586, 76.1, 76.77, 75.76
1631149211.6662009, 75.99, 76.77, 75.76
1631149212.5127356, 75.99, 76.77, 75.76
1631149213.3591151, 75.99, 76.66, 75.76
1631149214.2055018, 75.99, 76.66, 75.76
1631149215.0516348, 75.99, 76.66, 75.65
1631149215.8979352, 76.1, 76.77, 75.65
1631149216.7444553, 76.1, 76.66, 75.65
1631149217.59108, 76.1, 76.66, 75.76
1631149218.437462, 76.1, 76.66, 75.76
1631149219.28382, 75.99, 76.66, 75.65
1631149220.1300702, 76.1, 76.66, 75.76
1631149220.9765494, 76.1, 76.66, 75.76
1631149221.823051, 76.1, 76.66, 75.65
1631149222.6692946, 75.99, 76.66, 75.65
1631149223.515821, 76.1, 76.66, 75.76
1631149224.3620982, 75.99, 76.66, 75.65
1631149225.208526, 76.1, 76.66, 75.65
1631149226.0547986, 75.99, 76.66, 75.65
1631149226.9014423, 75.99, 76.66, 75.65
1631149227.7474318, 75.88, 76.66, 75.65
1631149228.593871, 75.99, 76.66, 75.65
1631149229.4402604, 75.99, 76.66, 75.65
1631149230.2869396, 75.88, 76.66, 75.65
1631149231.13328, 75.88, 76.66, 75.65
1631149231.9797776, 75.99, 76.66, 75.76
1631149232.8261788, 75.99, 76.66, 75.65
1631149233.6724703, 75.99, 76.66, 75.65
1631149234.5188055, 75.99, 76.66, 75.65
1631149235.36519, 76.1, 76.66, 75.65
1631149236.2116942, 76.1, 76.66, 75.65
1631149237.0579586, 75.99, 76.66, 75.65
1631149237.9043262, 75.99, 76.66, 75.65
1631149238.7508023, 75.99, 76.66, 75.65
1631149239.5969338, 75.99, 76.66, 75.65
1631149240.4431233, 75.99, 76.66, 75.65
1631149241.2896323, 75.99, 76.66, 75.65
1631149242.1359317, 75.99, 76.66, 75.65
1631149242.9823115, 75.88, 76.66, 75.65
1631149243.8289692, 75.99, 76.55, 75.65
1631149244.6752648, 75.99, 76.66, 75.65
1631149245.5217657, 75.99, 76.66, 75.65
1631149246.368066, 75.88, 76.55, 75.65
1631149247.2145278, 75.99, 76.66, 75.65
1631149248.0609536, 75.99, 76.66, 75.65
1631149248.907331, 75.99, 76.66, 75.65
1631149249.7537732, 75.99, 76.66, 75.65
1631149250.6002512, 75.88, 76.55, 75.65
1631149251.4466898, 75.99, 76.66, 75.65
1631149252.2930675, 75.88, 76.66, 75.65
1631149253.139219, 75.88, 76.55, 75.65
1631149253.9855583, 75.76, 76.55, 75.65
1631149254.831896, 75.88, 76.66, 75.65
1631149255.678618, 75.88, 76.66, 75.65
1631149256.5256171, 75.88, 76.55, 75.65
1631149257.3714275, 75.88, 76.55, 75.65
1631149258.2177505, 75.88, 76.66, 75.65
1631149259.0641127, 75.99, 76.66, 75.65
1631149259.9103801, 75.99, 76.55, 75.65
1631149260.756896, 75.99, 76.66, 75.65
1631149261.6032925, 75.88, 76.66, 75.65
1631149262.4495122, 75.88, 76.55, 75.65
1631149263.2959971, 75.88, 76.66, 75.65
1631149264.1423373, 75.88, 76.55, 75.65
1631149264.9884803, 75.99, 76.55, 75.65
1631149265.8347874, 75.99, 76.55, 75.65
1631149266.681179, 75.88, 76.55, 75.65
1631149267.5275114, 75.88, 76.66, 75.65
1631149268.3739564, 75.88, 76.55, 75.65
1631149269.2204149, 75.88, 76.55, 75.65
1631149270.066836, 75.88, 76.55, 75.65
1631149270.9132094, 75.88, 76.55, 75.65
1631149271.7596824, 75.88, 76.55, 75.65
1631149272.6060908, 75.88, 76.55, 75.65
1631149273.4524722, 75.88, 76.55, 75.65
1631149274.2986312, 75.88, 76.55, 75.65
1631149275.1451306, 75.88, 76.55, 75.65
1631149275.9914172, 75.88, 76.55, 75.65
1631149276.8378458, 75.88, 76.55, 75.65
1631149277.6842492, 75.88, 76.55, 75.65
1631149278.5306497, 75.88, 76.55, 75.65
1631149279.3766952, 75.88, 76.55, 75.65
1631149280.2232058, 75.88, 76.55, 75.65
1631149281.069511, 75.76, 76.55, 75.65
1631149281.916138, 75.76, 76.55, 75.65
1631149282.7624555, 75.88, 76.55, 75.54
1631149283.6087024, 75.88, 76.55, 75.54
1631149284.455126, 75.88, 76.55, 75.54
1631149285.3015277, 75.88, 76.55, 75.65
1631149286.1477308, 75.88, 76.55, 75.65
1631149286.9941761, 75.88, 76.55, 75.65
1631149287.8405306, 75.88, 76.55, 75.65
1631149288.6868715, 75.88, 76.55, 75.65
1631149289.5332775, 75.88, 76.55, 75.54
1631149290.379516, 75.88, 76.55, 75.54
1631149291.2260063, 75.88, 76.55, 75.54
1631149292.072186, 75.88, 76.55, 75.54
1631149292.9184582, 75.88, 76.55, 75.54
1631149293.7647932, 75.88, 76.55, 75.65
1631149294.611469, 75.88, 76.55, 75.54
1631149295.4578254, 75.76, 76.55, 75.65
1631149296.3040442, 75.88, 76.55, 75.65
1631149297.15044, 75.88, 76.55, 75.54
1631149297.996835, 75.88, 76.55, 75.54
1631149298.8430204, 75.88, 76.55, 75.54
1631149299.6894214, 75.88, 76.55, 75.54
1631149300.5358183, 75.88, 76.55, 75.54
1631149301.3822904, 75.88, 76.55, 75.54
1631149302.228496, 75.88, 76.55, 75.54
1631149303.0749037, 75.76, 76.55, 75.54
1631149303.92124, 75.88, 76.55, 75.54
1631149304.7672374, 75.88, 76.55, 75.54
1631149305.6135676, 75.88, 76.55, 75.54
1631149306.4600472, 75.88, 76.55, 75.65
1631149307.3065975, 75.88, 76.55, 75.54
1631149308.1528096, 75.88, 76.55, 75.54
1631149308.9991243, 75.88, 76.55, 75.54
1631149309.8455796, 75.76, 76.55, 75.54
1631149310.6919203, 75.88, 76.55, 75.54
1631149311.538318, 75.88, 76.55, 75.54
1631149312.3845134, 75.88, 76.55, 75.54
1631149313.2311082, 75.88, 76.55, 75.54
1631149314.0773442, 75.88, 76.66, 75.54
1631149314.9235528, 75.88, 76.66, 75.54
1631149315.7699692, 75.88, 76.66, 75.54
1631149316.6164103, 75.88, 76.66, 75.54
1631149317.462438, 75.88, 76.66, 75.54
1631149318.3087487, 75.88, 76.66, 75.54
1631149319.1551018, 75.99, 76.66, 75.54
1631149320.0018518, 75.99, 76.66, 75.54
1631149320.8480554, 75.99, 76.77, 75.54
1631149321.6945298, 75.99, 76.66, 75.54
1631149322.5409372, 75.99, 76.77, 75.54
1631149323.3872442, 75.99, 76.77, 75.54
1631149324.2335908, 75.99, 76.77, 75.54
1631149325.0800867, 75.99, 76.77, 75.54
1631149325.9264584, 75.99, 76.77, 75.54
1631149326.7728488, 75.99, 76.77, 75.54
1631149327.619159, 75.99, 76.77, 75.54
1631149328.465593, 75.99, 76.77, 75.54
1631149329.3118696, 75.99, 76.77, 75.54
1631149330.158032, 75.99, 76.77, 75.54
1631149331.0044656, 75.99, 76.77, 75.54
1631149331.8507848, 75.99, 76.77, 75.54
1631149332.6973686, 75.99, 76.77, 75.54
1631149333.5437076, 75.99, 76.77, 75.54
1631149334.3900373, 76.1, 76.77, 75.54
1631149335.2364056, 76.1, 76.89, 75.54
1631149336.0828202, 76.1, 76.89, 75.54
1631149336.9292283, 76.1, 76.89, 75.54
1631149337.7755158, 76.1, 76.89, 75.54
1631149338.6219003, 76.1, 76.89, 75.54
1631149339.4681232, 76.1, 76.89, 75.54
1631149340.3144605, 76.1, 76.89, 75.54
1631149341.1608567, 76.1, 76.89, 75.54
1631149342.007202, 76.1, 76.89, 75.54
1631149342.8533053, 76.1, 76.89, 75.54
1631149343.699667, 76.1, 76.89, 75.54
1631149344.5460005, 76.1, 77.0, 75.54
1631149345.392568, 76.1, 76.89, 75.54
1631149346.2387779, 76.1, 76.89, 75.54
1631149347.085131, 76.1, 76.89, 75.54
1631149347.931543, 76.1, 77.0, 75.54
1631149348.7777965, 76.1, 77.0, 75.54
1631149349.6241884, 76.1, 77.0, 75.54
1631149350.4705322, 76.1, 77.0, 75.54
1631149351.3170185, 76.21, 77.0, 75.54
1631149352.1633325, 76.1, 77.0, 75.54
1631149353.0096054, 76.1, 77.0, 75.54
1631149353.8565545, 76.21, 77.0, 75.54
1631149354.702342, 76.21, 77.0, 75.54
1631149355.5483973, 76.1, 77.0, 75.54
1631149356.3946934, 76.21, 77.0, 75.54
1631149357.2410934, 76.21, 77.0, 75.54
1631149358.0873427, 76.21, 77.0, 75.54
1631149358.933886, 76.21, 77.11, 75.54
1631149359.7803047, 76.21, 77.0, 75.54
1631149360.6264563, 76.21, 77.11, 75.54
1631149361.4728556, 76.21, 77.11, 75.54
1631149362.3193185, 76.21, 77.11, 75.54
1631149363.1654644, 76.21, 77.0, 75.54
1631149364.0118735, 76.21, 77.11, 75.54
1631149364.8581681, 76.21, 77.11, 75.54
1631149365.7044446, 76.1, 77.11, 75.54
1631149366.5510018, 76.21, 77.11, 75.54
1631149367.3972547, 76.21, 77.11, 75.54
1631149368.2432346, 76.21, 77.11, 75.54
1631149369.089637, 76.21, 77.11, 75.54
1631149369.9360337, 76.21, 77.11, 75.54
1631149370.7824864, 76.21, 77.11, 75.54
1631149371.6289573, 76.1, 77.11, 75.54
1631149372.4753008, 76.21, 77.11, 75.54
1631149373.3216877, 76.21, 77.11, 75.54
1631149374.1678762, 76.21, 77.11, 75.54
1631149375.014332, 76.21, 77.11, 75.54
1631149375.8606224, 76.21, 77.11, 75.54
1631149376.706861, 76.21, 77.11, 75.54
1631149377.5532959, 76.21, 77.11, 75.54
1631149378.3996115, 76.21, 77.11, 75.54
1631149379.24585, 76.21, 77.11, 75.54
1631149380.09226, 76.21, 77.11, 75.54
1631149380.9384243, 76.21, 77.11, 75.54
1631149381.7849104, 76.1, 77.11, 75.54
1631149382.6312578, 76.1, 77.11, 75.54
1631149383.477555, 76.21, 77.11, 75.54
1631149384.3241386, 76.21, 77.11, 75.54
1631149385.1703613, 76.21, 77.11, 75.54
1631149386.0169086, 76.21, 77.11, 75.54
1631149386.8632429, 76.21, 77.11, 75.54
1631149387.7095382, 76.21, 77.11, 75.54
1631149388.5558715, 76.21, 77.11, 75.54
1631149389.4021826, 76.21, 77.11, 75.54
1631149390.2485666, 76.21, 77.11, 75.54
1631149391.0950274, 76.21, 77.11, 75.54
1631149391.9414382, 76.21, 77.11, 75.54
1631149392.7876744, 76.21, 77.11, 75.54
1631149393.6338956, 76.21, 77.11, 75.54
1631149394.4801052, 76.21, 77.11, 75.54
1631149395.3264205, 76.21, 77.11, 75.54
1631149396.1727931, 76.32, 77.0, 75.54
1631149397.0194173, 76.32, 77.11, 75.54
1631149397.8657858, 76.21, 77.11, 75.54
1631149398.712112, 76.32, 77.0, 75.54
1631149399.5583296, 76.32, 77.0, 75.54
1631149400.404734, 76.21, 77.0, 75.54
1631149401.2512043, 76.21, 77.0, 75.54
1631149402.097576, 76.21, 77.0, 75.54
1631149402.9439278, 76.32, 77.0, 75.54
1631149403.7902796, 76.21, 77.0, 75.54
1631149404.6366277, 76.32, 77.0, 75.54
1631149405.4829335, 76.32, 77.0, 75.54
1631149406.329221, 76.32, 77.0, 75.54
1631149407.1754384, 76.32, 77.0, 75.54
