time, 2843ad924d2001b5, 289329dd4d2001df, 288b18924d200116
1632699371.607555, 62.04, 61.81, 61.81
1632699372.4526715, 62.04, 61.81, 61.81
1632699373.2979033, 62.04, 61.81, 61.81
1632699374.142872, 62.04, 61.81, 61.81
1632699374.9880393, 62.04, 61.81, 61.81
1632699375.8329725, 62.04, 61.81, 61.81
1632699376.6779778, 62.04, 61.81, 61.81
1632699377.5230815, 62.04, 61.81, 61.81
1632699378.3680463, 62.04, 61.81, 61.81
1632699379.2130885, 62.04, 61.81, 61.81
1632699380.0581512, 62.04, 61.92, 61.81
1632699380.9031832, 62.04, 61.92, 61.81
1632699381.7482212, 62.04, 61.81, 61.81
1632699382.5929837, 62.04, 61.81, 61.81
1632699383.4379902, 62.04, 61.92, 61.81
1632699384.2830064, 62.04, 61.81, 61.81
1632699385.1282284, 62.04, 61.92, 61.81
1632699385.9734066, 62.04, 61.92, 61.81
1632699386.8185246, 62.04, 61.92, 61.81
1632699387.6635191, 62.04, 61.92, 61.81
1632699388.5086536, 62.04, 61.92, 61.81
1632699389.3536587, 62.04, 61.81, 61.81
1632699390.1987193, 62.15, 61.92, 61.81
1632699391.0439014, 62.04, 61.92, 61.81
1632699391.888935, 62.04, 61.92, 61.81
1632699392.7339487, 62.15, 61.92, 61.81
1632699393.5790296, 62.15, 61.92, 61.81
1632699394.424156, 62.15, 61.92, 61.92
1632699395.2688768, 62.04, 61.92, 61.81
1632699396.1141195, 62.15, 61.92, 61.81
1632699396.9591029, 62.04, 61.92, 61.81
1632699397.804189, 62.15, 61.92, 61.81
1632699398.6498594, 62.15, 61.92, 61.81
1632699399.4945412, 62.15, 61.92, 61.81
1632699400.3396451, 62.15, 61.92, 61.81
1632699401.1847048, 62.15, 61.92, 61.81
1632699402.0298896, 62.15, 61.92, 61.81
1632699402.8748984, 62.15, 62.04, 61.92
1632699403.7198176, 62.04, 62.04, 61.81
1632699404.5650024, 62.15, 61.92, 61.92
1632699405.4101548, 62.15, 62.04, 61.81
1632699406.2550037, 62.15, 62.04, 61.92
1632699407.1002107, 62.15, 61.92, 61.81
1632699407.9452372, 62.15, 61.92, 61.81
1632699408.7901337, 62.15, 62.04, 61.92
1632699409.6352677, 62.15, 62.04, 61.92
1632699410.4803793, 62.15, 62.04, 61.92
1632699411.3256435, 62.15, 62.04, 61.81
1632699412.170773, 62.15, 62.04, 61.81
1632699413.0158553, 62.15, 62.04, 61.92
1632699413.8608868, 62.15, 62.04, 61.92
1632699414.705984, 62.15, 62.04, 61.92
1632699415.5509489, 62.15, 62.04, 61.81
1632699416.3961444, 62.15, 62.04, 61.92
1632699417.2412026, 62.15, 62.04, 61.92
1632699418.0862374, 62.15, 62.04, 61.81
1632699418.931311, 62.04, 62.15, 61.81
1632699419.7762985, 62.15, 62.04, 61.92
1632699420.6214612, 62.15, 62.15, 61.92
1632699421.4663215, 62.15, 62.15, 61.92
1632699422.3113437, 62.15, 62.15, 61.92
1632699423.1564925, 62.15, 62.15, 61.81
1632699424.0018811, 62.15, 62.15, 61.92
1632699424.8468971, 62.15, 62.15, 61.81
1632699425.6919527, 62.15, 62.15, 61.92
1632699426.537088, 62.15, 62.15, 61.81
1632699427.3821056, 62.15, 62.15, 61.92
1632699428.2271507, 62.15, 62.15, 61.81
1632699429.072253, 62.15, 62.15, 61.92
1632699429.9173634, 62.15, 62.15, 61.92
1632699430.762392, 62.15, 62.15, 61.81
1632699431.6075313, 62.15, 62.15, 61.92
1632699432.4525442, 62.15, 62.15, 61.92
1632699433.2975104, 62.15, 62.15, 61.92
1632699434.1425834, 62.15, 62.15, 61.81
1632699434.9874883, 62.15, 62.15, 61.92
1632699435.832558, 62.15, 62.15, 61.92
1632699436.6777709, 62.15, 62.26, 61.81
1632699437.5227656, 62.15, 62.15, 61.92
1632699438.3679125, 62.15, 62.15, 61.92
1632699439.2130075, 62.15, 62.15, 61.92
1632699440.0581174, 62.15, 62.15, 61.92
1632699440.9032476, 62.15, 62.26, 61.81
1632699441.7482834, 62.15, 62.26, 61.92
1632699442.5933125, 62.15, 62.26, 61.81
1632699443.4384162, 62.15, 62.26, 61.92
1632699444.2835119, 62.15, 62.26, 61.92
1632699445.1285858, 62.15, 62.26, 61.92
1632699445.9737494, 62.15, 62.26, 61.92
1632699446.8185773, 62.26, 62.26, 61.92
1632699447.6636226, 62.15, 62.26, 61.92
1632699448.5087082, 62.15, 62.26, 61.92
1632699449.3540514, 62.15, 62.26, 61.92
1632699450.1991513, 62.15, 62.26, 61.92
1632699451.0443242, 62.15, 62.26, 61.92
1632699451.889341, 62.15, 62.26, 61.92
1632699452.7344208, 62.15, 62.26, 61.92
1632699453.579515, 62.15, 62.26, 61.92
1632699454.4245346, 62.15, 62.26, 61.92
1632699455.2696009, 62.15, 62.26, 61.92
1632699456.1147556, 62.15, 62.26, 61.92
1632699456.9597447, 62.15, 62.26, 62.04
1632699457.8046932, 62.15, 62.26, 62.04
1632699458.6498334, 62.15, 62.38, 62.04
1632699459.4946535, 62.15, 62.26, 62.04
1632699460.3397405, 62.15, 62.38, 61.92
1632699461.1848679, 62.15, 62.26, 62.04
1632699462.0301785, 62.15, 62.26, 62.04
1632699462.8750887, 62.15, 62.38, 62.04
1632699463.7201498, 62.15, 62.38, 62.04
1632699464.5652144, 62.15, 62.38, 62.04
1632699465.410303, 62.15, 62.26, 62.04
1632699466.2555008, 62.15, 62.26, 62.04
1632699467.1005518, 62.15, 62.38, 62.04
1632699467.9456797, 62.15, 62.38, 62.04
1632699468.7907465, 62.15, 62.26, 62.04
1632699469.6357915, 62.15, 62.38, 62.04
1632699470.4808614, 62.15, 62.38, 62.04
1632699471.3259974, 62.15, 62.38, 62.04
1632699472.1706474, 62.15, 62.38, 62.04
1632699473.0159345, 62.15, 62.38, 62.04
1632699473.8610113, 62.15, 62.38, 62.04
1632699474.7062294, 62.15, 62.38, 62.04
1632699475.5516646, 62.15, 62.38, 62.04
1632699476.396546, 62.15, 62.38, 62.04
1632699477.2417483, 62.15, 62.38, 62.04
1632699478.0868666, 62.15, 62.38, 62.15
1632699478.931989, 62.15, 62.38, 62.04
1632699479.7771246, 62.15, 62.38, 62.04
1632699480.622311, 62.15, 62.38, 62.04
1632699481.467278, 62.15, 62.38, 62.04
1632699482.3123782, 62.15, 62.38, 62.04
1632699483.1575794, 62.15, 62.38, 62.04
1632699484.00246, 62.15, 62.38, 62.15
1632699484.8475468, 62.15, 62.38, 62.04
1632699485.692547, 62.15, 62.38, 62.04
1632699486.5377212, 62.15, 62.38, 62.04
1632699487.3827345, 62.15, 62.38, 62.15
1632699488.2280796, 62.15, 62.38, 62.04
1632699489.073191, 62.26, 62.38, 62.04
1632699489.9182594, 62.15, 62.38, 62.15
1632699490.7633197, 62.15, 62.38, 62.04
1632699491.608374, 62.26, 62.38, 62.04
1632699492.453677, 62.15, 62.38, 62.04
1632699493.2986295, 62.15, 62.38, 62.04
1632699494.1437755, 62.26, 62.38, 62.04
1632699494.9889576, 62.15, 62.38, 62.04
1632699495.8346186, 62.15, 62.38, 62.04
1632699496.6791484, 62.15, 62.38, 62.04
1632699497.5242786, 62.15, 62.38, 62.04
1632699498.3691275, 62.15, 62.38, 62.15
1632699499.214227, 62.15, 62.38, 62.04
1632699500.0592737, 62.15, 62.38, 62.04
1632699500.9047844, 62.15, 62.38, 62.04
1632699501.7498405, 62.15, 62.38, 62.04
1632699502.5948641, 62.15, 62.38, 62.04
1632699503.4399889, 62.26, 62.38, 62.04
1632699504.2850165, 62.15, 62.38, 62.15
1632699505.130037, 62.26, 62.38, 62.15
1632699505.975244, 62.26, 62.38, 62.04
1632699506.8203828, 62.26, 62.38, 62.04
1632699507.6653552, 62.26, 62.38, 62.15
1632699508.510478, 62.26, 62.38, 62.15
1632699509.355672, 62.26, 62.38, 62.04
1632699510.2007213, 62.26, 62.38, 62.15
1632699511.045627, 62.26, 62.38, 62.15
1632699511.8906775, 62.26, 62.38, 62.04
1632699512.735729, 62.26, 62.38, 62.15
1632699513.5809767, 62.26, 62.38, 62.15
1632699514.4261124, 62.26, 62.38, 62.04
1632699515.2714722, 62.26, 62.38, 62.15
1632699516.1165748, 62.26, 62.38, 62.15
1632699516.961589, 62.26, 62.38, 62.04
1632699517.806657, 62.26, 62.38, 62.15
1632699518.6518736, 62.26, 62.38, 62.15
1632699519.4969697, 62.26, 62.49, 62.15
1632699520.3420715, 62.26, 62.38, 62.15
1632699521.1872342, 62.26, 62.49, 62.15
1632699522.0324109, 62.38, 62.49, 62.15
1632699522.8773658, 62.26, 62.49, 62.15
1632699523.7222888, 62.26, 62.38, 62.15
1632699524.567405, 62.26, 62.38, 62.15
1632699525.4124296, 62.26, 62.38, 62.15
1632699526.2579381, 62.26, 62.38, 62.15
1632699527.1029363, 62.26, 62.38, 62.15
1632699527.948044, 62.26, 62.49, 62.15
1632699528.7931943, 62.26, 62.38, 62.15
1632699529.6383395, 62.26, 62.49, 62.15
1632699530.483469, 62.26, 62.49, 62.15
1632699531.3285148, 62.26, 62.49, 62.15
1632699532.1736228, 62.26, 62.49, 62.15
1632699533.0188026, 62.26, 62.49, 62.15
1632699533.8638668, 62.26, 62.49, 62.15
1632699534.7089815, 62.26, 62.49, 62.15
1632699535.5541105, 62.38, 62.49, 62.15
1632699536.398991, 62.26, 62.38, 62.15
1632699537.2440841, 62.26, 62.38, 62.15
1632699538.0891917, 62.38, 62.38, 62.15
1632699538.9346592, 62.26, 62.49, 62.15
1632699539.779765, 62.26, 62.49, 62.15
1632699540.6249065, 62.26, 62.49, 62.15
1632699541.4699578, 62.26, 62.49, 62.15
1632699542.315064, 62.38, 62.38, 62.15
1632699543.160258, 62.26, 62.49, 62.15
1632699544.0053322, 62.26, 62.49, 62.15
1632699544.8504934, 62.26, 62.38, 62.15
1632699545.695584, 62.26, 62.38, 62.15
1632699546.5407724, 62.38, 62.38, 62.15
1632699547.3859627, 62.26, 62.49, 62.15
1632699548.231047, 62.38, 62.49, 62.15
1632699549.0759194, 62.26, 62.49, 62.15
1632699549.9210768, 62.38, 62.49, 62.15
1632699550.7661424, 62.26, 62.49, 62.15
1632699551.6112306, 62.38, 62.49, 62.15
1632699552.4565358, 62.26, 62.38, 62.15
1632699553.3017292, 62.26, 62.49, 62.15
1632699554.1468728, 62.26, 62.38, 62.15
1632699554.9922502, 62.26, 62.49, 62.15
1632699555.8371353, 62.26, 62.38, 62.15
1632699556.6823375, 62.38, 62.38, 62.15
1632699557.5275304, 62.26, 62.49, 62.15
1632699558.372555, 62.38, 62.38, 62.15
1632699559.2178144, 62.38, 62.38, 62.15
1632699560.0630298, 62.38, 62.49, 62.15
1632699560.90811, 62.26, 62.49, 62.15
1632699561.7529895, 62.38, 62.49, 62.15
1632699562.598092, 62.38, 62.38, 62.15
1632699563.4432492, 62.38, 62.38, 62.15
1632699564.2885516, 62.38, 62.49, 62.15
1632699565.1338608, 62.38, 62.49, 62.15
1632699565.9790154, 62.38, 62.38, 62.15
1632699566.8240004, 62.38, 62.38, 62.15
1632699567.669106, 62.38, 62.49, 62.15
1632699568.514199, 62.38, 62.38, 62.15
1632699569.3593023, 62.38, 62.49, 62.15
1632699570.2045696, 62.38, 62.49, 62.15
1632699571.0496726, 62.38, 62.49, 62.15
1632699571.8947787, 62.38, 62.49, 62.15
1632699572.7399075, 62.38, 62.49, 62.15
1632699573.5849326, 62.38, 62.49, 62.15
1632699574.4301128, 62.38, 62.49, 62.15
1632699575.2750025, 62.38, 62.49, 62.15
1632699576.120046, 62.38, 62.49, 62.15
1632699576.9651003, 62.38, 62.49, 62.15
1632699577.8104794, 62.38, 62.49, 62.15
1632699578.6555123, 62.38, 62.49, 62.15
1632699579.5007737, 62.38, 62.49, 62.15
1632699580.345934, 62.38, 62.49, 62.15
1632699581.1909297, 62.38, 62.49, 62.15
1632699582.0360785, 62.26, 62.49, 62.15
1632699582.881329, 62.38, 62.49, 62.15
1632699583.7263947, 62.26, 62.49, 62.15
1632699584.5716162, 62.38, 62.49, 62.15
1632699585.416608, 62.38, 62.49, 62.15
1632699586.261862, 62.38, 62.49, 62.15
1632699587.1068873, 62.38, 62.49, 62.15
1632699587.9518554, 62.38, 62.49, 62.15
1632699588.7969751, 62.38, 62.49, 62.15
1632699589.642175, 62.38, 62.49, 62.15
1632699590.4875674, 62.38, 62.49, 62.15
1632699591.3327246, 62.38, 62.49, 62.15
1632699592.177838, 62.38, 62.49, 62.15
1632699593.0235987, 62.38, 62.49, 62.15
1632699593.8681457, 62.38, 62.49, 62.15
1632699594.713281, 62.38, 62.49, 62.15
1632699595.558323, 62.38, 62.49, 62.15
1632699596.4036117, 62.38, 62.49, 62.15
1632699597.2487276, 62.38, 62.49, 62.15
1632699598.0937479, 62.38, 62.49, 62.15
1632699598.9389002, 62.38, 62.49, 62.15
1632699599.7842083, 62.38, 62.49, 62.15
1632699600.6290736, 62.38, 62.49, 62.15
1632699601.474301, 62.38, 62.49, 62.15
1632699602.3193564, 62.38, 62.49, 62.15
1632699603.1648548, 62.38, 62.49, 62.15
1632699604.0100029, 62.38, 62.49, 62.15
1632699604.8552327, 62.38, 62.49, 62.15
1632699605.700329, 62.38, 62.49, 62.15
1632699606.5457027, 62.38, 62.49, 62.15
1632699607.390813, 62.38, 62.49, 62.15
1632699608.2358356, 62.38, 62.6, 62.15
1632699609.0810404, 62.38, 62.49, 62.15
1632699609.9263394, 62.38, 62.49, 62.15
1632699610.7714772, 62.38, 62.49, 62.15
1632699611.6167474, 62.38, 62.49, 62.15
1632699612.4617865, 62.38, 62.49, 62.15
1632699613.3067293, 62.38, 62.6, 62.15
1632699614.1519828, 62.38, 62.49, 62.15
1632699614.9971807, 62.38, 62.49, 62.15
1632699615.8425665, 62.38, 62.49, 62.15
1632699616.6877236, 62.49, 62.49, 62.15
1632699617.5329118, 62.49, 62.49, 62.15
1632699618.3780499, 62.38, 62.49, 62.15
1632699619.2232568, 62.49, 62.49, 62.15
1632699620.0683036, 62.49, 62.49, 62.15
1632699620.913497, 62.49, 62.49, 62.15
1632699621.7585485, 62.49, 62.49, 62.15
1632699622.6036181, 62.49, 62.49, 62.15
1632699623.4487245, 62.49, 62.49, 62.15
1632699624.2939608, 62.49, 62.49, 62.15
1632699625.1389925, 62.49, 62.49, 62.15
1632699625.9839292, 62.49, 62.49, 62.15
1632699626.8289564, 62.49, 62.49, 62.15
1632699627.6739602, 62.49, 62.49, 62.15
1632699628.519347, 62.49, 62.49, 62.15
1632699629.3646386, 62.49, 62.49, 62.15
1632699630.2097838, 62.49, 62.49, 62.15
1632699631.0548718, 62.49, 62.49, 62.15
1632699631.9000962, 62.49, 62.38, 62.15
1632699632.7451735, 62.49, 62.49, 62.15
1632699633.5903316, 62.49, 62.49, 62.15
1632699634.4353693, 62.49, 62.38, 62.15
1632699635.2805037, 62.49, 62.49, 62.15
1632699636.125798, 62.49, 62.38, 62.15
1632699636.9709015, 62.49, 62.38, 62.15
1632699637.8159025, 62.49, 62.38, 62.15
1632699638.6609, 62.49, 62.38, 62.15
1632699639.5059924, 62.49, 62.38, 62.15
1632699640.3512378, 62.49, 62.38, 62.15
1632699641.1967676, 62.49, 62.38, 62.15
1632699642.0419211, 62.49, 62.38, 62.15
1632699642.8868995, 62.38, 62.38, 62.15
1632699643.732049, 62.49, 62.38, 62.15
1632699644.577068, 62.49, 62.38, 62.15
1632699645.4223025, 62.49, 62.26, 62.15
1632699646.2675426, 62.38, 62.26, 62.15
1632699647.112603, 62.49, 62.26, 62.15
1632699647.9577317, 62.49, 62.26, 62.15
1632699648.8028715, 62.49, 62.26, 62.15
1632699649.6479142, 62.49, 62.26, 62.15
1632699650.4931657, 62.49, 62.26, 62.15
1632699651.3380475, 62.49, 62.26, 62.15
1632699652.1831946, 62.38, 62.26, 62.15
1632699653.0282905, 62.49, 62.26, 62.15
1632699653.8735888, 62.49, 62.26, 62.15
1632699654.718941, 62.38, 62.26, 62.15
1632699655.564069, 62.38, 62.26, 62.15
1632699656.4092805, 62.38, 62.15, 62.15
1632699657.254408, 62.38, 62.15, 62.15
1632699658.099544, 62.38, 62.15, 62.15
1632699658.944619, 62.49, 62.15, 62.15
1632699659.789745, 62.38, 62.15, 62.15
1632699660.6349528, 62.38, 62.15, 62.15
1632699661.4802458, 62.38, 62.15, 62.15
1632699662.3253927, 62.38, 62.15, 62.15
1632699663.1705465, 62.38, 62.15, 62.15
1632699664.0157309, 62.38, 62.15, 62.15
1632699664.8607202, 62.38, 62.15, 62.15
1632699665.7058096, 62.38, 62.04, 62.15
1632699666.5509613, 62.38, 62.15, 62.15
1632699667.3962543, 62.38, 62.04, 62.15
1632699668.2416291, 62.38, 62.15, 62.15
1632699669.0867941, 62.38, 62.04, 62.15
1632699669.9321094, 62.38, 62.04, 62.15
1632699670.7771583, 62.38, 62.04, 62.15
1632699671.6224084, 62.38, 62.04, 62.15
1632699672.4674067, 62.38, 62.04, 62.15
1632699673.3127742, 62.38, 62.04, 62.15
1632699674.157562, 62.38, 62.04, 62.04
1632699675.0028713, 62.38, 62.04, 62.15
1632699675.848046, 62.38, 61.92, 62.15
1632699676.6931653, 62.38, 61.92, 62.15
1632699677.538136, 62.26, 61.92, 62.04
1632699678.3832457, 62.26, 62.04, 62.04
1632699679.2283666, 62.26, 61.92, 62.04
1632699680.0736852, 62.26, 61.92, 62.04
1632699680.919047, 62.26, 61.92, 62.04
1632699681.7642527, 62.26, 61.92, 62.04
1632699682.6092741, 62.26, 61.92, 62.04
1632699683.4545841, 62.26, 61.92, 62.04
1632699684.2997055, 62.26, 61.92, 62.04
1632699685.1448987, 62.26, 61.92, 62.04
1632699685.9901514, 62.26, 61.81, 62.04
1632699686.8353727, 62.26, 61.92, 62.04
1632699687.6805017, 62.26, 61.81, 62.04
1632699688.5256693, 62.38, 61.92, 62.04
1632699689.3706863, 62.26, 61.81, 62.04
1632699690.21595, 62.38, 61.81, 62.04
1632699691.0610173, 62.38, 61.81, 62.04
1632699691.9060187, 62.26, 61.81, 62.04
1632699692.751499, 62.26, 61.81, 62.04
1632699693.5967138, 62.26, 61.81, 62.04
1632699694.4420261, 62.26, 61.81, 62.04
1632699695.2868948, 62.26, 61.81, 62.04
1632699696.1322758, 62.26, 61.81, 62.04
1632699696.9772854, 62.26, 61.81, 62.04
1632699697.822405, 62.26, 61.81, 62.04
1632699698.6676066, 62.26, 61.7, 62.04
1632699699.512785, 62.26, 61.81, 62.04
1632699700.357855, 62.26, 61.7, 62.04
1632699701.2029085, 62.26, 61.7, 62.04
1632699702.0481353, 62.26, 61.7, 62.04
1632699702.8931174, 62.26, 61.7, 62.04
1632699703.7382753, 62.26, 61.7, 62.04
1632699704.5834715, 62.26, 61.7, 62.04
1632699705.4288988, 62.15, 61.7, 62.04
1632699706.2740698, 62.15, 61.7, 62.04
1632699707.1191163, 62.15, 61.7, 62.04
1632699707.9643886, 62.15, 61.7, 62.04
1632699708.809543, 62.15, 61.7, 62.04
1632699709.654774, 62.15, 61.7, 62.04
1632699710.5000896, 62.15, 61.81, 62.04
1632699711.3451288, 62.15, 61.59, 62.04
1632699712.190364, 62.15, 61.7, 62.04
1632699713.0354729, 62.15, 61.7, 62.04
1632699713.880584, 62.15, 61.7, 62.04
1632699714.7258556, 62.15, 61.7, 62.04
1632699715.5708017, 62.15, 61.7, 62.15
1632699716.4160986, 62.15, 61.7, 62.04
1632699717.261188, 62.15, 61.7, 62.04
1632699718.1065125, 62.15, 61.7, 62.04
1632699718.9517725, 62.15, 61.59, 62.04
1632699719.7969263, 62.15, 61.7, 62.04
1632699720.642099, 62.15, 61.7, 62.04
1632699721.4872663, 62.15, 61.7, 62.04
1632699722.3325086, 62.15, 61.7, 62.04
1632699723.177683, 62.15, 61.59, 62.04
1632699724.0230005, 62.15, 61.59, 62.04
1632699724.8679833, 62.04, 61.59, 62.04
1632699725.7130594, 62.04, 61.7, 62.04
1632699726.5583143, 62.04, 61.59, 62.04
1632699727.403534, 62.04, 61.59, 62.04
1632699728.2484405, 62.04, 61.59, 62.04
1632699729.0936468, 62.04, 61.59, 62.04
1632699729.9387763, 62.04, 61.59, 62.04
1632699730.7841523, 62.04, 61.59, 62.04
1632699731.62945, 62.04, 61.59, 62.04
1632699732.4745846, 62.04, 61.59, 62.04
1632699733.3196936, 62.04, 61.59, 62.04
1632699734.1648426, 62.04, 61.47, 62.04
1632699735.0100584, 62.04, 61.59, 62.04
1632699735.8552027, 62.04, 61.59, 62.04
1632699736.7004426, 62.04, 61.59, 62.04
1632699737.5454981, 62.04, 61.59, 62.04
1632699738.3906536, 62.04, 61.59, 62.04
1632699739.235844, 62.04, 61.59, 62.04
1632699740.081064, 62.04, 61.47, 62.04
1632699740.9261, 62.04, 61.47, 62.04
1632699741.771202, 62.04, 61.47, 62.04
1632699742.6163526, 62.04, 61.47, 62.04
1632699743.4616606, 62.04, 61.59, 62.04
1632699744.3069034, 62.04, 61.47, 62.04
1632699745.1521463, 62.04, 61.59, 62.04
1632699745.99723, 62.04, 61.47, 62.04
1632699746.842518, 62.04, 61.47, 62.04
1632699747.6876626, 62.04, 61.47, 62.04
1632699748.5328104, 62.04, 61.47, 61.92
1632699749.3779013, 62.04, 61.47, 62.04
1632699750.223145, 61.92, 61.47, 62.04
1632699751.0682576, 62.04, 61.47, 61.92
1632699751.913623, 61.92, 61.47, 61.92
1632699752.758725, 61.92, 61.47, 61.92
1632699753.603875, 61.92, 61.47, 62.04
1632699754.4488876, 61.92, 61.47, 61.92
1632699755.2939894, 61.92, 61.47, 61.92
1632699756.1392162, 61.92, 61.36, 61.92
1632699756.9847457, 61.92, 61.47, 61.92
1632699757.8297617, 61.92, 61.36, 61.92
1632699758.675026, 61.92, 61.36, 61.92
1632699759.5201876, 62.04, 61.36, 61.92
1632699760.3652923, 61.92, 61.36, 61.92
1632699761.2104557, 61.92, 61.36, 61.92
1632699762.055703, 61.92, 61.36, 61.92
1632699762.900771, 61.92, 61.36, 61.92
1632699763.7458496, 61.92, 61.47, 61.92
1632699764.591147, 61.92, 61.36, 61.92
1632699765.4363022, 61.92, 61.36, 61.92
1632699766.2816308, 61.92, 61.36, 61.92
1632699767.1263292, 61.92, 61.36, 61.92
1632699767.9715126, 61.92, 61.36, 61.81
1632699768.8166971, 61.92, 61.36, 61.81
1632699769.6622078, 61.92, 61.36, 61.92
1632699770.5071826, 61.92, 61.36, 61.81
1632699771.3522923, 61.81, 61.36, 61.81
1632699772.19763, 61.81, 61.36, 61.81
1632699773.0426948, 61.92, 61.36, 61.81
1632699773.8879342, 61.81, 61.36, 61.81
1632699774.7329764, 61.81, 61.36, 61.81
1632699775.5780802, 61.81, 61.36, 61.81
1632699776.4233017, 61.81, 61.36, 61.81
1632699777.268592, 61.81, 61.36, 61.81
1632699778.1137195, 61.81, 61.36, 61.81
1632699778.9589343, 61.81, 61.36, 61.81
1632699779.8038766, 61.81, 61.36, 61.81
1632699780.6490216, 61.81, 61.36, 61.81
1632699781.4943523, 61.81, 61.36, 61.81
1632699782.3397117, 61.81, 61.36, 61.81
1632699783.1848662, 61.81, 61.36, 61.81
1632699784.0300326, 61.81, 61.36, 61.81
1632699784.8752291, 61.81, 61.25, 61.81
1632699785.7204468, 61.81, 61.25, 61.81
1632699786.5656784, 61.81, 61.25, 61.81
1632699787.4114943, 61.81, 61.36, 61.81
1632699788.2560368, 61.81, 61.25, 61.81
1632699789.101223, 61.81, 61.36, 61.81
1632699789.9464421, 61.81, 61.36, 61.81
1632699790.791585, 61.7, 61.36, 61.81
1632699791.6367779, 61.81, 61.36, 61.81
1632699792.4817243, 61.7, 61.25, 61.81
1632699793.3268495, 61.7, 61.25, 61.7
1632699794.17211, 61.81, 61.36, 61.81
1632699795.017524, 61.7, 61.25, 61.81
1632699795.8626757, 61.7, 61.25, 61.81
1632699796.707845, 61.81, 61.25, 61.81
1632699797.5530071, 61.81, 61.36, 61.7
1632699798.398022, 61.81, 61.36, 61.81
1632699799.2433176, 61.81, 61.25, 61.81
1632699800.0884688, 61.81, 61.25, 61.81
1632699800.9336736, 61.81, 61.36, 61.81
1632699801.7787852, 61.81, 61.25, 61.7
1632699802.6239357, 61.81, 61.36, 61.81
1632699803.469071, 61.81, 61.25, 61.7
1632699804.314135, 61.81, 61.25, 61.81
1632699805.159154, 61.81, 61.36, 61.7
1632699806.0042748, 61.81, 61.25, 61.7
1632699806.849518, 61.81, 61.25, 61.7
1632699807.69484, 61.7, 61.25, 61.7
1632699808.5401459, 61.81, 61.25, 61.7
1632699809.3852527, 61.81, 61.25, 61.7
1632699810.230468, 61.7, 61.25, 61.7
1632699811.0755246, 61.7, 61.25, 61.7
1632699811.9207094, 61.7, 61.25, 61.7
1632699812.765863, 61.7, 61.25, 61.7
1632699813.6111958, 61.7, 61.25, 61.7
1632699814.456156, 61.7, 61.25, 61.7
1632699815.301482, 61.81, 61.25, 61.7
1632699816.146615, 61.7, 61.25, 61.7
1632699816.9920359, 61.7, 61.25, 61.7
1632699817.8366253, 61.7, 61.25, 61.7
1632699818.681764, 61.7, 61.36, 61.7
1632699819.526937, 61.7, 61.25, 61.7
1632699820.3721893, 61.7, 61.25, 61.7
1632699821.2176037, 61.7, 61.25, 61.7
1632699822.0628386, 61.7, 61.25, 61.7
1632699822.907891, 61.7, 61.25, 61.7
1632699823.7530777, 61.7, 61.25, 61.59
1632699824.5983143, 61.7, 61.25, 61.59
1632699825.4432993, 61.7, 61.25, 61.59
1632699826.2885501, 61.7, 61.25, 61.59
1632699827.1337826, 61.7, 61.25, 61.59
1632699827.9788585, 61.7, 61.25, 61.59
1632699828.8239422, 61.7, 61.25, 61.59
1632699829.6692355, 61.7, 61.25, 61.59
1632699830.5141845, 61.7, 61.25, 61.59
1632699831.3593473, 61.7, 61.14, 61.59
1632699832.2046535, 61.7, 61.25, 61.59
1632699833.0499003, 61.7, 61.14, 61.59
1632699833.8950603, 61.7, 61.25, 61.59
1632699834.7403312, 61.59, 61.14, 61.59
1632699835.5856173, 61.59, 61.14, 61.59
1632699836.430763, 61.7, 61.14, 61.59
1632699837.2758, 61.7, 61.14, 61.59
1632699838.1209462, 61.59, 61.25, 61.59
1632699838.9661982, 61.59, 61.14, 61.59
1632699839.8114088, 61.59, 61.14, 61.59
1632699840.656645, 61.59, 61.14, 61.59
1632699841.5018249, 61.59, 61.14, 61.59
1632699842.3469186, 61.59, 61.14, 61.59
1632699843.1920855, 61.59, 61.14, 61.47
1632699844.037187, 61.59, 61.14, 61.59
1632699844.882224, 61.59, 61.14, 61.59
1632699845.7274065, 61.59, 61.03, 61.59
1632699846.5728247, 61.59, 61.14, 61.47
1632699847.4180312, 61.59, 61.14, 61.59
1632699848.2632298, 61.59, 61.03, 61.47
1632699849.1083145, 61.59, 61.14, 61.47
1632699849.9535189, 61.59, 61.14, 61.47
1632699850.7986393, 61.59, 61.14, 61.47
1632699851.6437776, 61.59, 61.14, 61.47
1632699852.4889297, 61.47, 61.14, 61.47
1632699853.3341582, 61.59, 61.03, 61.47
1632699854.179325, 61.59, 61.14, 61.47
1632699855.024553, 61.59, 61.14, 61.47
1632699855.8696854, 61.47, 61.03, 61.47
1632699856.7146065, 61.47, 61.03, 61.47
1632699857.5596867, 61.47, 61.03, 61.47
1632699858.404814, 61.59, 61.03, 61.47
1632699859.2501473, 61.47, 61.03, 61.47
1632699860.0954301, 61.47, 61.03, 61.47
1632699860.940574, 61.47, 61.03, 61.47
1632699861.7858043, 61.47, 61.03, 61.47
1632699862.6308873, 61.47, 61.03, 61.47
1632699863.4759932, 61.47, 61.03, 61.47
1632699864.3210642, 61.47, 61.03, 61.47
1632699865.1662748, 61.47, 61.03, 61.47
1632699866.0113974, 61.47, 61.03, 61.47
1632699866.8567142, 61.47, 61.03, 61.47
