time, 4020824211773201175, 4025185137773201155, 4067173146773201181, 4091235214773201212, 4015213417077320185, 4010224513677320196, 403037224773201139, 406908213773201128, 40024920777320136, 40217218126773201172, 405322121277320127, 402272285877320170, 401400620977320137, 409061132773201254, 4016624233773201214, 40245178127773201199
1647087057.158466, 30.76, 30.31, 30.88, 30.65, 30.76, 29.52, 30.88, 32.0, 31.1, 32.0, 30.99, 31.33, 31.44, 30.99, 30.65, 31.55
1647087116.9169316, 30.65, 30.2, 30.65, 30.54, 30.54, 29.52, 30.76, 32.0, 30.99, 32.0, 30.99, 31.21, 31.44, 30.88, 30.65, 31.44
1647087176.6727648, 30.65, 30.09, 30.42, 30.54, 30.54, 29.41, 30.65, 32.0, 30.88, 32.0, 30.99, 31.21, 31.33, 30.76, 30.54, 31.44
1647087236.4244413, 30.54, 29.98, 30.2, 30.31, 30.31, 29.19, 30.54, 32.0, 30.65, 32.0, 30.99, 30.99, 31.21, 30.54, 30.54, 31.1
1647087296.1816201, 30.54, 30.09, 30.2, 30.31, 30.31, 29.19, 30.42, 32.0, 30.76, 32.0, 30.99, 30.99, 31.33, 30.42, 30.42, 31.1
1647087355.9360635, 30.54, 30.09, 30.2, 30.31, 30.31, 29.52, 30.42, 32.0, 30.76, 32.0, 30.99, 30.99, 31.33, 30.42, 30.42, 30.99
1647087415.6865766, 30.42, 29.86, 30.09, 30.2, 30.31, 29.41, 30.42, 32.0, 30.65, 32.0, 30.88, 30.76, 31.1, 30.31, 30.31, 30.76
1647087475.4422185, 30.31, 29.86, 30.09, 30.2, 30.09, 29.3, 30.31, 32.0, 30.54, 32.0, 30.88, 30.76, 31.1, 30.31, 30.09, 30.65
1647087535.200403, 30.31, 29.86, 30.09, 30.2, 30.09, 28.96, 30.2, 32.0, 30.54, 32.0, 30.88, 30.65, 31.1, 30.31, 30.09, 30.54
1647087594.9637318, 30.2, 29.86, 29.98, 30.09, 30.09, 28.85, 30.09, 32.0, 30.54, 32.0, 30.88, 30.54, 30.99, 30.2, 29.98, 30.42
1647087654.7231488, 30.2, 29.75, 29.98, 29.98, 30.09, 29.08, 30.09, 32.0, 30.65, 32.0, 30.88, 30.54, 31.1, 30.2, 29.98, 30.42
1647087714.4900913, 30.2, 29.75, 29.98, 29.98, 29.98, 28.74, 29.98, 32.0, 30.42, 32.0, 30.88, 30.42, 30.99, 30.2, 29.98, 30.54
1647087774.2508004, 30.09, 29.64, 29.86, 29.98, 29.98, 28.85, 29.98, 32.0, 30.42, 32.0, 30.88, 30.31, 30.99, 30.09, 29.86, 30.31
1647087834.0088966, 30.2, 29.75, 29.86, 29.98, 29.98, 28.96, 29.98, 32.0, 30.54, 32.0, 30.88, 30.31, 30.99, 30.2, 29.86, 30.31
1647087893.7660472, 30.09, 29.75, 29.86, 29.98, 29.98, 28.74, 29.86, 32.0, 30.42, 32.0, 30.76, 30.09, 30.88, 30.09, 29.86, 30.31
1647087953.5320013, 30.09, 29.64, 29.86, 29.86, 29.86, 28.63, 29.86, 32.0, 30.31, 31.1, 30.76, 29.86, 30.76, 30.09, 29.75, 30.2
1647088013.287862, 30.09, 29.64, 29.86, 29.75, 29.98, 29.08, 29.86, 32.0, 30.42, 32.0, 30.76, 29.98, 30.76, 30.09, 29.86, 30.2
1647088073.04727, 30.09, 29.64, 29.86, 29.86, 29.98, 28.74, 29.86, 32.0, 30.31, 31.1, 30.65, 29.98, 30.54, 30.09, 29.86, 30.2
1647088132.8029244, 29.98, 29.64, 29.75, 29.86, 29.86, 28.63, 29.86, 32.0, 30.2, 31.1, 30.65, 29.86, 30.31, 30.09, 29.75, 30.2
1647088192.5661683, 30.09, 29.64, 29.75, 29.86, 29.86, 28.63, 29.86, 32.0, 30.2, 31.1, 30.65, 29.86, 30.2, 30.09, 29.86, 30.2
1647088252.3294888, 29.98, 29.52, 29.75, 29.75, 29.86, 28.63, 29.86, 32.0, 30.09, 31.1, 30.65, 29.75, 30.09, 29.98, 29.86, 30.2
1647088312.083954, 29.98, 29.52, 29.64, 29.75, 29.86, 28.63, 29.86, 32.0, 30.09, 31.1, 30.65, 29.75, 30.09, 29.98, 29.86, 30.2
1647088371.8382275, 29.98, 29.52, 29.75, 29.75, 29.86, 28.96, 29.86, 32.0, 30.09, 31.1, 30.54, 29.75, 30.09, 29.98, 29.75, 30.2
1647088431.6014953, 29.75, 29.41, 29.52, 29.64, 29.75, 28.63, 29.75, 31.1, 29.98, 31.1, 30.54, 29.52, 29.86, 29.86, 29.75, 29.98
1647088491.3506832, 29.86, 29.52, 29.64, 29.64, 29.75, 28.51, 29.64, 31.1, 29.98, 30.2, 30.54, 29.64, 29.98, 29.86, 29.75, 30.09
1647088551.1041198, 29.86, 29.52, 29.64, 29.64, 29.75, 28.51, 29.75, 31.1, 30.09, 30.2, 30.54, 29.64, 29.98, 29.86, 29.75, 30.09
1647088610.8647282, 29.86, 29.41, 29.64, 29.75, 29.75, 28.51, 29.64, 31.1, 29.98, 30.2, 30.42, 29.64, 29.98, 29.86, 29.75, 30.09
1647088670.6281106, 29.75, 29.41, 29.64, 29.64, 29.64, 28.63, 29.64, 31.1, 29.98, 30.2, 30.42, 29.52, 29.86, 29.75, 29.75, 29.98
1647088730.381434, 29.75, 29.41, 29.52, 29.52, 29.64, 28.85, 29.64, 31.1, 29.98, 30.2, 30.42, 29.52, 29.86, 29.75, 29.75, 30.09
1647088790.1436486, 29.75, 29.3, 29.41, 29.52, 29.64, 28.4, 29.64, 31.1, 29.98, 30.2, 30.42, 29.52, 29.86, 29.75, 29.64, 29.86
1647088849.914039, 29.75, 29.41, 29.52, 29.52, 29.64, 28.51, 29.64, 31.1, 29.98, 30.2, 30.31, 29.52, 29.86, 29.75, 29.75, 29.98
1647088909.6751158, 29.64, 29.3, 29.52, 29.52, 29.52, 28.4, 29.52, 31.1, 29.86, 30.2, 30.31, 29.41, 29.75, 29.64, 29.64, 29.86
1647088969.433388, 29.64, 29.3, 29.41, 29.41, 29.52, 28.29, 29.52, 31.1, 29.75, 30.2, 30.2, 29.3, 29.75, 29.64, 29.64, 29.86
1647089029.1914737, 29.64, 29.19, 29.41, 29.41, 29.52, 28.63, 29.52, 31.1, 29.75, 30.2, 30.09, 29.3, 29.75, 29.52, 29.64, 29.86
1647089088.950773, 29.52, 29.19, 29.41, 29.41, 29.41, 28.17, 29.52, 31.1, 29.75, 30.2, 30.09, 29.3, 29.64, 29.52, 29.64, 29.86
1647089148.7114322, 29.64, 29.3, 29.3, 29.3, 29.41, 28.17, 29.41, 31.1, 29.75, 30.2, 30.09, 29.3, 29.64, 29.52, 29.64, 29.64
1647089208.475868, 29.41, 29.19, 29.19, 29.3, 29.41, 28.17, 29.41, 30.2, 29.64, 30.2, 29.98, 29.19, 29.52, 29.41, 29.64, 29.64
1647089268.2451835, 29.41, 29.08, 29.19, 29.19, 29.41, 28.51, 29.41, 30.2, 29.64, 30.2, 29.98, 29.19, 29.52, 29.41, 29.64, 29.64
1647089328.0110288, 29.3, 29.08, 29.19, 29.19, 29.3, 28.17, 29.3, 30.2, 29.64, 30.2, 29.86, 29.08, 29.52, 29.3, 29.64, 29.64
1647089387.780326, 29.3, 29.08, 29.08, 29.08, 29.3, 28.17, 29.3, 30.2, 29.52, 30.2, 29.52, 29.08, 29.52, 29.3, 29.64, 29.64
1647089447.552172, 29.19, 28.96, 28.96, 28.96, 29.3, 27.95, 29.3, 30.2, 29.52, 30.2, 29.52, 28.96, 29.41, 29.19, 29.64, 29.52
1647089507.3205261, 29.19, 28.96, 28.96, 28.96, 29.3, 28.06, 29.3, 30.2, 29.52, 30.2, 29.41, 28.96, 29.41, 29.3, 29.64, 29.52
1647089567.0912468, 29.19, 28.96, 28.96, 28.96, 29.19, 27.84, 29.3, 29.3, 29.41, 30.2, 29.19, 28.85, 29.19, 29.08, 29.64, 29.52
1647089626.860584, 28.96, 28.85, 28.85, 28.74, 28.96, 27.84, 29.08, 29.3, 29.3, 30.2, 28.74, 28.63, 29.19, 28.96, 29.52, 29.41
1647089686.6274087, 28.85, 28.74, 28.74, 28.74, 28.96, 27.73, 28.96, 29.3, 29.19, 29.3, 28.4, 28.51, 28.96, 28.85, 29.41, 29.3
1647089746.38911, 28.85, 28.74, 28.63, 28.63, 28.85, 27.5, 28.96, 29.3, 29.19, 29.3, 28.29, 28.51, 28.96, 28.85, 29.41, 29.19
1647089806.1501758, 28.96, 28.74, 28.74, 28.63, 28.96, 27.73, 28.96, 29.3, 29.19, 29.3, 28.4, 28.63, 29.08, 28.85, 29.3, 29.19
1647089865.9172115, 28.85, 28.74, 28.74, 28.63, 28.85, 27.73, 28.96, 29.3, 29.19, 29.3, 28.29, 28.63, 28.96, 28.85, 29.41, 29.3
1647089925.6767347, 28.85, 28.74, 28.63, 28.63, 28.85, 27.73, 28.96, 29.3, 29.19, 29.3, 28.29, 28.63, 29.08, 28.96, 29.3, 29.3
1647089985.439791, 28.96, 28.74, 28.74, 28.63, 28.85, 27.73, 28.96, 29.3, 29.19, 29.3, 28.4, 28.63, 29.08, 28.85, 29.3, 29.19
1647090045.2015014, 28.85, 28.74, 28.74, 28.63, 28.85, 27.61, 28.96, 29.3, 29.19, 29.3, 28.29, 28.63, 29.08, 28.96, 29.3, 29.3
1647090104.956043, 28.85, 28.74, 28.63, 28.63, 29.08, 27.84, 28.96, 29.3, 29.08, 29.3, 28.29, 28.63, 29.19, 29.08, 29.3, 29.3
1647090164.7205272, 28.63, 28.63, 28.63, 28.51, 28.85, 27.61, 28.85, 29.3, 29.08, 29.3, 28.17, 28.4, 28.96, 28.85, 29.08, 29.08
1647090224.4813032, 28.74, 28.51, 28.63, 28.4, 28.74, 27.61, 28.85, 29.3, 28.96, 29.3, 28.17, 28.51, 28.96, 28.74, 29.08, 29.08
1647090284.2398741, 28.74, 28.51, 28.63, 28.51, 28.74, 27.39, 28.74, 29.3, 28.96, 29.3, 28.17, 28.4, 28.96, 28.74, 28.96, 29.08
1647090343.9977286, 28.74, 28.51, 28.51, 28.4, 28.63, 27.39, 28.63, 29.3, 28.85, 29.3, 28.06, 28.4, 28.85, 28.74, 28.96, 29.08
1647090403.7638373, 28.74, 28.51, 28.51, 28.4, 28.74, 27.61, 28.74, 29.3, 28.96, 29.3, 28.17, 28.4, 28.96, 28.74, 28.96, 29.08
1647090463.5358374, 28.74, 28.51, 28.51, 28.51, 28.63, 27.61, 28.74, 29.3, 28.85, 29.3, 28.06, 28.4, 28.85, 28.63, 29.08, 28.96
1647090523.3112276, 28.63, 28.51, 28.51, 28.4, 28.63, 27.61, 28.74, 29.3, 28.85, 29.3, 28.06, 28.4, 28.85, 28.63, 28.85, 28.96
1647090583.0771637, 28.63, 28.4, 28.4, 28.29, 28.51, 27.27, 28.51, 29.3, 28.74, 29.3, 27.95, 28.29, 28.63, 28.51, 28.74, 28.74
1647090642.8313725, 28.63, 28.29, 28.29, 28.29, 28.51, 27.5, 28.4, 29.3, 28.74, 29.3, 27.95, 28.29, 28.74, 28.51, 28.74, 28.85
1647090702.584911, 28.4, 28.17, 28.17, 28.17, 28.29, 27.16, 28.4, 29.3, 28.51, 29.3, 27.73, 28.06, 28.51, 28.4, 28.63, 28.63
1647090762.3396614, 28.29, 28.06, 28.06, 28.06, 28.29, 27.05, 28.29, 29.3, 28.51, 29.3, 27.73, 28.06, 28.51, 28.29, 28.4, 28.63
1647090822.090297, 28.29, 28.06, 28.06, 28.06, 28.29, 27.16, 28.17, 29.3, 28.4, 29.3, 27.73, 28.06, 28.51, 28.29, 28.4, 28.63
1647090881.8394434, 28.4, 28.06, 28.17, 28.17, 28.29, 27.16, 28.17, 28.4, 28.51, 29.3, 27.73, 28.17, 28.51, 28.4, 28.51, 28.63
1647090941.5929263, 28.17, 27.95, 28.06, 27.95, 28.06, 26.83, 28.06, 28.4, 28.4, 28.4, 27.61, 27.95, 28.29, 28.17, 28.29, 28.29
1647091001.348857, 28.17, 27.84, 27.95, 27.84, 28.06, 26.94, 28.06, 28.4, 28.29, 28.4, 27.61, 27.95, 28.29, 28.17, 28.29, 28.4
1647091061.1055872, 28.17, 27.84, 27.95, 27.95, 28.06, 27.05, 28.06, 28.4, 28.29, 28.4, 27.61, 27.95, 28.29, 28.17, 28.17, 28.4
1647091120.8613346, 28.17, 27.84, 27.84, 27.73, 28.06, 26.94, 28.06, 28.4, 28.17, 28.4, 27.5, 27.84, 28.29, 28.06, 28.06, 28.4
1647091180.6130896, 27.95, 27.73, 27.73, 27.73, 27.95, 26.83, 27.95, 28.4, 28.17, 28.4, 27.39, 27.73, 28.17, 28.06, 28.06, 28.29
1647091240.3749936, 27.95, 27.61, 27.73, 27.61, 27.84, 26.71, 27.84, 28.4, 28.06, 28.4, 27.27, 27.73, 28.06, 27.95, 27.95, 28.17
1647091300.1407495, 27.73, 27.39, 27.5, 27.5, 27.61, 26.6, 27.61, 28.4, 27.84, 28.4, 27.16, 27.5, 27.84, 27.73, 27.61, 28.06
1647091359.901506, 27.84, 27.5, 27.61, 27.61, 27.73, 26.6, 27.61, 28.4, 27.95, 28.4, 27.16, 27.61, 27.95, 27.84, 27.61, 27.95
1647091419.6685975, 27.73, 27.27, 27.39, 27.39, 27.61, 26.6, 27.5, 28.4, 27.84, 28.4, 27.05, 27.5, 27.84, 27.73, 27.61, 27.95
1647091479.4431434, 27.61, 27.16, 27.27, 27.27, 27.5, 26.38, 27.5, 28.4, 27.73, 28.4, 26.94, 27.39, 27.73, 27.61, 27.39, 27.84
1647091539.215013, 27.61, 27.27, 27.39, 27.27, 27.5, 26.49, 27.5, 28.4, 27.73, 28.4, 26.94, 27.39, 27.84, 27.61, 27.39, 27.84
1647091598.984466, 27.5, 27.16, 27.39, 27.39, 27.5, 26.6, 27.5, 28.4, 27.61, 28.4, 26.94, 27.39, 27.73, 27.61, 27.39, 27.73
1647091658.7515044, 27.84, 27.39, 27.5, 27.39, 27.61, 26.26, 27.5, 28.4, 27.84, 28.4, 27.05, 27.5, 27.95, 27.84, 27.5, 27.95
1647091718.5109923, 27.5, 27.16, 27.39, 27.27, 27.61, 26.6, 27.5, 28.4, 27.73, 28.4, 27.05, 27.39, 27.73, 27.61, 27.39, 27.84
1647091778.2777011, 27.5, 27.16, 27.27, 27.27, 27.5, 26.49, 27.39, 28.4, 27.61, 28.4, 26.94, 27.39, 27.73, 27.61, 27.39, 27.84
1647091838.0424216, 27.5, 27.16, 27.27, 27.27, 27.39, 26.38, 27.39, 28.4, 27.61, 28.4, 26.94, 27.39, 27.73, 27.61, 27.39, 27.73
1647091897.8131933, 27.61, 27.27, 27.39, 27.27, 27.5, 26.49, 27.39, 28.4, 27.73, 28.4, 26.94, 27.39, 27.73, 27.61, 27.5, 27.73
1647091957.5925627, 27.61, 27.27, 27.5, 27.39, 27.5, 26.49, 27.39, 28.4, 27.73, 28.4, 26.94, 27.39, 27.73, 27.61, 27.39, 27.84
1647092017.3767874, 27.73, 27.27, 27.39, 27.39, 27.61, 26.6, 27.5, 28.4, 27.84, 28.4, 27.05, 27.61, 27.84, 27.73, 27.5, 27.95
1647092077.1486008, 27.61, 27.16, 27.39, 27.39, 27.5, 26.49, 27.39, 28.4, 27.61, 28.4, 26.94, 27.39, 27.73, 27.61, 27.5, 27.84
1647092136.910978, 27.73, 27.27, 27.5, 27.39, 27.5, 26.26, 27.39, 28.4, 27.73, 28.4, 26.94, 27.5, 27.84, 27.61, 27.5, 27.95
1647092196.6679208, 27.73, 27.27, 27.5, 27.39, 27.5, 26.49, 27.5, 28.4, 27.73, 28.4, 26.94, 27.39, 27.73, 27.61, 27.5, 27.84
1647092256.4275093, 27.73, 27.27, 27.39, 27.39, 27.61, 26.38, 27.5, 28.4, 27.73, 28.4, 26.94, 27.39, 27.73, 27.61, 27.61, 27.73
1647092316.184515, 27.73, 27.39, 27.5, 27.39, 27.73, 26.49, 27.61, 28.4, 27.84, 28.4, 27.05, 27.5, 27.95, 27.73, 27.73, 27.95
1647092375.9400835, 27.61, 27.27, 27.39, 27.16, 27.61, 26.49, 27.61, 28.4, 27.73, 28.4, 26.94, 27.39, 27.84, 27.61, 27.61, 27.95
1647092435.6921403, 27.61, 27.27, 27.39, 27.27, 27.5, 26.26, 27.5, 28.4, 27.73, 28.4, 26.94, 27.39, 27.84, 27.73, 27.61, 27.84
1647092495.4501731, 27.73, 27.39, 27.39, 27.39, 27.61, 26.38, 27.61, 28.4, 27.84, 28.4, 27.05, 27.5, 27.95, 27.73, 27.73, 28.06
1647092555.20554, 27.73, 27.39, 27.5, 27.39, 27.61, 26.6, 27.5, 28.4, 27.84, 28.4, 26.94, 27.39, 27.95, 27.73, 27.73, 27.84
1647092614.9664526, 27.61, 27.27, 27.39, 27.27, 27.61, 26.38, 27.5, 28.4, 27.84, 28.4, 26.94, 27.5, 27.84, 27.73, 27.73, 27.84
1647092674.7283843, 27.61, 27.27, 27.39, 27.39, 27.61, 26.49, 27.5, 28.4, 27.84, 28.4, 26.94, 27.39, 27.84, 27.61, 27.73, 27.84
1647092734.4988165, 27.61, 27.27, 27.39, 27.39, 27.61, 26.38, 27.5, 28.4, 27.84, 28.4, 26.94, 27.39, 27.84, 27.61, 27.73, 27.84
1647092794.2646558, 27.73, 27.39, 27.39, 27.27, 27.5, 26.49, 27.5, 28.4, 27.84, 28.4, 26.94, 27.5, 27.84, 27.61, 27.61, 27.84
1647092854.0390477, 27.39, 27.27, 27.27, 27.27, 27.5, 26.38, 27.39, 28.4, 27.61, 28.4, 26.71, 27.16, 27.61, 27.39, 27.5, 27.73
1647092913.8010705, 27.5, 27.16, 27.27, 27.27, 27.39, 26.26, 27.27, 28.4, 27.61, 28.4, 26.71, 27.16, 27.61, 27.5, 27.61, 27.73
1647092973.5631018, 27.5, 27.27, 27.27, 27.16, 27.39, 26.26, 27.39, 27.5, 27.73, 28.4, 26.71, 27.27, 27.73, 27.5, 27.61, 27.73
1647093033.3214602, 27.61, 27.27, 27.27, 27.27, 27.61, 26.38, 27.39, 28.4, 27.73, 28.4, 26.83, 27.27, 27.73, 27.61, 27.61, 27.84
1647093093.0818107, 27.73, 27.27, 27.5, 27.39, 27.61, 26.38, 27.5, 28.4, 27.73, 28.4, 26.83, 27.39, 27.84, 27.73, 27.73, 27.84
1647093152.8429728, 27.5, 27.27, 27.27, 27.27, 27.5, 26.26, 27.39, 28.4, 27.61, 28.4, 26.83, 27.27, 27.73, 27.5, 27.61, 27.73
1647093212.6061149, 27.5, 27.27, 27.27, 27.27, 27.39, 26.15, 27.27, 28.4, 27.61, 28.4, 26.71, 27.16, 27.61, 27.5, 27.61, 27.73
1647093272.3692303, 27.39, 27.05, 27.16, 27.16, 27.27, 26.15, 27.27, 27.5, 27.5, 27.5, 26.6, 27.05, 27.5, 27.27, 27.39, 27.5
1647093332.1325772, 27.39, 27.16, 27.16, 27.05, 27.27, 26.15, 27.39, 27.5, 27.5, 28.4, 26.6, 27.16, 27.5, 27.39, 27.5, 27.61
1647093391.8846393, 27.39, 27.16, 27.16, 27.05, 27.39, 26.15, 27.39, 28.4, 27.61, 28.4, 26.71, 27.16, 27.61, 27.39, 27.5, 27.73
1647093451.6353612, 27.5, 27.16, 27.16, 27.16, 27.39, 26.15, 27.27, 27.5, 27.61, 28.4, 26.71, 27.16, 27.61, 27.39, 27.61, 27.61
1647093511.3996704, 27.39, 27.16, 27.27, 27.16, 27.27, 26.04, 27.27, 27.5, 27.61, 28.4, 26.6, 27.16, 27.5, 27.39, 27.61, 27.73
1647093571.1665683, 27.27, 27.05, 27.05, 27.05, 27.16, 26.04, 27.27, 27.5, 27.39, 27.5, 26.49, 26.94, 27.39, 27.27, 27.39, 27.39
1647093630.931543, 27.16, 26.94, 26.94, 26.94, 27.16, 25.92, 27.16, 27.5, 27.39, 27.5, 26.38, 26.83, 27.39, 27.16, 27.27, 27.39
1647093690.6859052, 27.27, 27.05, 26.94, 26.94, 27.16, 25.92, 27.16, 27.5, 27.5, 27.5, 26.49, 26.94, 27.39, 27.16, 27.5, 27.5
1647093750.436679, 27.39, 27.16, 27.05, 27.05, 27.16, 25.92, 27.16, 27.5, 27.61, 27.5, 26.6, 27.05, 27.5, 27.16, 27.5, 27.5
1647093810.1966631, 27.39, 27.16, 27.16, 27.05, 27.39, 26.15, 27.27, 27.5, 27.61, 28.4, 26.6, 27.05, 27.5, 27.27, 27.5, 27.5
1647093869.963729, 27.27, 27.05, 27.05, 27.05, 27.27, 26.26, 27.27, 27.5, 27.5, 27.5, 26.6, 27.05, 27.5, 27.27, 27.5, 27.61
1647093929.7295446, 27.5, 27.16, 27.27, 27.16, 27.39, 26.26, 27.39, 27.5, 27.73, 27.5, 26.71, 27.16, 27.61, 27.39, 27.61, 27.61
1647093989.4898443, 27.5, 27.27, 27.27, 27.16, 27.39, 26.04, 27.39, 27.5, 27.73, 28.4, 26.71, 27.16, 27.61, 27.39, 27.61, 27.73
1647094049.245822, 27.5, 27.27, 27.39, 27.27, 27.39, 26.26, 27.39, 28.4, 27.73, 28.4, 26.71, 27.16, 27.73, 27.5, 27.61, 27.61
1647094108.9979975, 27.5, 27.27, 27.27, 27.16, 27.5, 26.6, 27.5, 28.4, 27.73, 28.4, 26.83, 27.27, 27.73, 27.61, 27.73, 27.73
1647094168.7576973, 27.61, 27.27, 27.39, 27.27, 27.5, 26.38, 27.5, 28.4, 27.84, 28.4, 26.83, 27.27, 27.84, 27.61, 27.61, 27.73
1647094228.5068815, 27.61, 27.27, 27.27, 27.27, 27.61, 26.38, 27.5, 27.5, 27.73, 28.4, 26.83, 27.27, 27.84, 27.61, 27.61, 27.73
1647094288.2552729, 27.61, 27.27, 27.27, 27.16, 27.5, 26.6, 27.5, 28.4, 27.73, 28.4, 26.83, 27.27, 27.84, 27.5, 27.61, 27.73
1647094348.01095, 27.5, 27.27, 27.27, 27.27, 27.5, 26.38, 27.5, 28.4, 27.73, 28.4, 26.71, 27.27, 27.73, 27.5, 27.73, 27.73
1647094407.765476, 27.61, 27.39, 27.39, 27.27, 27.61, 26.26, 27.5, 28.4, 27.84, 28.4, 26.94, 27.27, 27.84, 27.61, 27.84, 27.95
1647094467.5161722, 27.84, 27.5, 27.39, 27.39, 27.73, 26.38, 27.61, 28.4, 27.95, 28.4, 26.94, 27.39, 28.06, 27.73, 27.95, 27.95
1647094527.2645903, 27.73, 27.5, 27.5, 27.39, 27.73, 26.49, 27.61, 28.4, 27.95, 28.4, 26.94, 27.39, 27.95, 27.73, 27.95, 27.95
1647094587.0077307, 27.73, 27.39, 27.39, 27.39, 27.61, 26.26, 27.61, 28.4, 27.95, 28.4, 26.94, 27.39, 27.95, 27.61, 27.95, 27.84
1647094646.7546914, 27.95, 27.61, 27.5, 27.27, 27.73, 26.6, 27.73, 28.4, 28.17, 28.4, 27.05, 27.5, 28.06, 27.84, 28.06, 28.06
1647094706.5066576, 27.95, 27.73, 27.73, 27.5, 27.95, 26.49, 27.73, 28.4, 28.17, 28.4, 27.16, 27.61, 28.29, 27.95, 28.17, 28.06
1647094766.2602777, 27.61, 27.39, 27.27, 27.27, 27.61, 26.6, 27.84, 28.4, 27.84, 28.4, 26.94, 27.27, 27.95, 27.61, 27.95, 27.95
1647094826.0198643, 27.61, 27.5, 27.39, 27.39, 27.5, 26.38, 27.5, 27.5, 27.84, 28.4, 26.83, 27.16, 27.84, 27.5, 27.73, 27.73
1647094885.776701, 27.61, 27.39, 27.5, 27.39, 27.5, 26.38, 27.5, 27.5, 27.84, 28.4, 26.83, 27.27, 27.84, 27.61, 27.84, 27.84
1647094945.536154, 27.5, 27.27, 27.27, 27.27, 27.5, 26.38, 27.61, 27.5, 27.73, 28.4, 26.83, 27.16, 27.73, 27.5, 27.84, 27.73
1647095005.3056695, 27.5, 27.27, 27.27, 27.27, 27.5, 26.49, 27.61, 28.4, 27.73, 28.4, 26.83, 27.27, 27.73, 27.5, 27.73, 27.73
1647095065.0651236, 27.39, 27.16, 27.16, 27.16, 27.5, 26.38, 27.39, 27.5, 27.73, 28.4, 26.71, 27.05, 27.73, 27.5, 27.73, 27.73
1647095124.822089, 27.73, 27.5, 27.5, 27.39, 27.73, 26.38, 27.5, 28.4, 27.84, 28.4, 26.83, 27.39, 27.95, 27.73, 27.84, 27.84
1647095184.5829701, 27.73, 27.5, 27.5, 27.39, 27.84, 26.6, 27.61, 28.4, 27.95, 28.4, 26.94, 27.5, 28.17, 27.84, 28.06, 28.17
1647095244.3450131, 28.06, 27.73, 27.61, 27.5, 27.95, 26.6, 27.73, 28.4, 28.29, 28.4, 27.27, 27.73, 28.29, 28.06, 28.29, 28.17
1647095304.106885, 27.84, 27.61, 27.61, 27.39, 27.95, 26.49, 27.84, 28.4, 28.06, 28.4, 27.16, 27.5, 28.29, 27.95, 28.17, 28.29
1647095363.8638628, 27.95, 27.73, 27.73, 27.61, 27.95, 26.71, 27.95, 28.4, 28.17, 28.4, 27.27, 27.73, 28.17, 27.95, 28.17, 28.17
1647095423.6121159, 28.17, 27.95, 27.95, 27.84, 28.17, 26.83, 28.06, 28.4, 28.29, 28.4, 27.27, 27.84, 28.4, 28.06, 28.17, 28.29
1647095483.352777, 27.61, 27.5, 27.5, 27.61, 27.61, 26.26, 27.5, 28.4, 27.84, 28.4, 26.94, 27.27, 27.95, 27.61, 27.95, 27.95
1647095543.0997674, 27.61, 27.5, 27.39, 27.39, 27.61, 26.26, 27.5, 28.4, 27.84, 28.4, 26.83, 27.27, 27.95, 27.61, 27.95, 27.84
1647095602.8530107, 27.73, 27.5, 27.27, 27.27, 27.84, 26.49, 27.61, 28.4, 28.06, 28.4, 27.05, 27.39, 27.95, 27.73, 27.95, 27.95
1647095662.6025283, 27.95, 27.61, 27.61, 27.5, 27.95, 26.26, 27.61, 28.4, 28.29, 28.4, 27.27, 27.73, 28.29, 27.95, 28.29, 28.29
1647095722.3532765, 28.51, 27.95, 27.84, 27.84, 28.29, 26.71, 27.95, 28.4, 28.51, 28.4, 27.61, 28.06, 28.51, 28.17, 28.51, 28.51
1647095782.1041868, 28.4, 28.17, 27.95, 28.06, 28.51, 26.71, 28.06, 28.4, 28.63, 29.3, 27.5, 27.95, 28.85, 28.51, 28.63, 28.63
1647095841.852347, 28.4, 28.29, 28.06, 28.06, 28.51, 26.94, 28.17, 28.4, 28.51, 29.3, 27.5, 27.95, 28.96, 28.51, 28.74, 28.63
1647095901.6016507, 28.51, 28.17, 28.06, 27.84, 28.29, 26.83, 27.95, 28.4, 28.63, 29.3, 27.61, 28.06, 28.85, 28.4, 28.74, 28.51
1647095961.3427217, 28.06, 27.84, 27.84, 27.61, 28.06, 26.71, 28.17, 28.4, 28.29, 28.4, 27.27, 27.61, 28.63, 28.17, 28.63, 28.4
1647096021.082054, 28.17, 27.84, 27.73, 27.61, 28.17, 26.94, 28.17, 28.4, 28.29, 28.4, 27.27, 27.84, 28.4, 28.06, 28.4, 28.29
1647096080.8374417, 28.06, 27.73, 27.61, 27.61, 28.06, 26.94, 28.06, 28.4, 28.17, 28.4, 27.27, 27.61, 28.51, 28.17, 28.51, 28.29
1647096140.5919714, 27.73, 27.5, 27.5, 27.39, 27.73, 26.6, 27.73, 28.4, 28.06, 28.4, 27.05, 27.5, 28.06, 27.84, 28.06, 27.84
1647096200.3453498, 27.73, 27.5, 27.39, 27.27, 27.73, 26.49, 27.73, 28.4, 27.95, 28.4, 26.94, 27.39, 28.17, 27.84, 28.06, 27.95
1647096260.0945773, 27.84, 27.5, 27.5, 27.39, 27.84, 26.38, 27.73, 28.4, 28.06, 28.4, 27.05, 27.61, 28.17, 27.95, 28.06, 27.95
1647096319.8376343, 27.95, 27.61, 27.5, 27.5, 27.84, 26.26, 27.84, 28.4, 28.06, 28.4, 27.05, 27.5, 28.29, 27.95, 28.06, 28.06
